,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,Anomaly,Anomaly_Score,deposit
186,37,technician,189,no,no,cellular,jun,2,-1,unknown,0,3.6330495,yes
3226,40,management,171,no,no,cellular,aug,3,-1,unknown,0,0.5949502,no
2562,36,entrepreneur,2971,no,no,cellular,nov,1,97,failure,0,5.061003,yes
1768,34,management,6766,no,no,cellular,aug,5,-1,unknown,0,2.2498019,no
5024,31,admin.,2,yes,yes,cellular,may,4,-1,unknown,0,3.261953,yes
5642,30,technician,289,yes,no,cellular,aug,4,-1,unknown,0,2.2388475,yes
3529,33,services,386,no,no,cellular,may,1,181,success,0,4.683989,yes
7371,41,unemployed,216,no,no,cellular,jun,3,-1,unknown,0,4.4141874,yes
5235,32,blue-collar,889,yes,no,cellular,sep,1,99,success,0,4.5732894,yes
2654,38,services,0,no,no,cellular,jul,3,-1,unknown,0,2.1780279,no
6943,60,blue-collar,2090,yes,no,cellular,may,2,-1,unknown,0,2.3571477,yes
4912,66,retired,154,no,no,cellular,jul,5,181,failure,0,5.017975,yes
6672,41,technician,457,yes,yes,unknown,may,2,-1,unknown,0,3.250184,no
1055,38,technician,25,yes,no,cellular,jun,2,-1,unknown,0,3.6511822,yes
4222,52,management,741,no,no,cellular,aug,2,-1,unknown,0,0.96498054,no
3426,52,technician,204,no,no,cellular,aug,2,-1,unknown,0,1.2256854,no
3454,36,technician,3579,no,no,cellular,aug,2,-1,unknown,0,1.2167419,no
6284,44,self-employed,1367,yes,no,cellular,apr,3,146,other,0,6.338188,yes
5349,26,technician,686,yes,no,unknown,may,2,-1,unknown,0,0.72569245,no
2956,30,admin.,873,yes,no,unknown,may,3,-1,unknown,0,2.286179,yes
7204,38,technician,2767,yes,no,cellular,nov,2,-1,unknown,0,2.3453906,no
6935,57,blue-collar,3196,no,no,cellular,aug,4,-1,unknown,0,2.370484,no
3889,36,admin.,115,no,no,cellular,may,3,91,failure,0,3.798121,no
2775,36,management,535,no,no,cellular,apr,2,-1,unknown,0,1.1262459,yes
3325,43,admin.,817,yes,yes,cellular,nov,1,-1,unknown,0,3.793596,no
6363,70,retired,1853,no,no,telephone,aug,1,-1,unknown,0,4.730376,yes
7250,30,management,156,yes,no,unknown,jun,9,-1,unknown,0,3.2722561,no
6899,33,management,62,yes,no,cellular,may,3,-1,unknown,0,2.0822031,yes
4180,37,blue-collar,-196,yes,no,unknown,may,2,-1,unknown,0,0.43427473,no
4043,30,services,1649,yes,no,unknown,may,1,-1,unknown,0,0.8029713,no
1307,38,management,0,yes,no,cellular,apr,1,-1,unknown,0,2.2104816,yes
5346,28,admin.,170,yes,yes,unknown,may,1,-1,unknown,0,3.2394474,no
789,34,management,171,yes,no,cellular,may,1,294,failure,0,3.6308036,no
3714,35,blue-collar,911,yes,no,cellular,nov,2,181,other,0,4.872084,no
3293,30,technician,3144,no,no,cellular,may,2,-1,unknown,0,2.3127134,yes
1083,45,admin.,2552,no,no,cellular,jun,1,293,failure,0,4.8193736,yes
5282,25,services,2311,no,yes,cellular,jul,2,-1,unknown,0,3.2003808,yes
4441,58,admin.,169,no,no,cellular,feb,1,91,success,0,4.734186,yes
1076,41,management,5037,no,no,cellular,apr,9,185,other,0,5.535453,yes
2855,44,management,709,yes,no,cellular,nov,1,-1,unknown,0,2.0259078,no
2724,34,management,879,yes,no,cellular,apr,1,344,failure,0,3.558972,yes
1671,48,management,159,no,no,telephone,jul,1,251,success,0,5.7627096,yes
2435,53,blue-collar,4401,no,no,telephone,nov,1,92,success,0,5.9417033,yes
5047,42,services,12223,yes,no,cellular,nov,1,-1,unknown,0,4.9031096,no
2834,52,management,0,no,no,unknown,jun,3,-1,unknown,0,2.1034849,no
3356,56,admin.,360,yes,yes,cellular,jul,2,-1,unknown,0,3.3482158,no
469,34,blue-collar,261,yes,no,cellular,feb,5,251,failure,0,4.67818,no
4515,31,blue-collar,1131,yes,yes,cellular,apr,1,148,failure,0,4.6718674,no
4704,43,management,136,no,no,cellular,aug,2,-1,unknown,0,0.6835182,no
5426,45,blue-collar,-320,yes,no,unknown,may,3,-1,unknown,0,0.69980025,no
1820,36,self-employed,1354,yes,no,cellular,may,1,356,success,0,5.974226,yes
4006,34,admin.,601,no,no,cellular,nov,3,-1,unknown,0,2.9448247,no
5126,31,management,0,no,no,cellular,aug,1,-1,unknown,0,1.3040066,yes
7063,41,technician,862,no,no,cellular,nov,2,-1,unknown,0,2.3464725,no
5208,75,retired,3324,no,no,cellular,feb,1,-1,unknown,0,4.6358685,no
2438,41,services,205,yes,no,unknown,may,1,-1,unknown,0,0.84904647,no
1858,39,admin.,3047,yes,no,cellular,may,1,370,failure,0,3.0153513,no
3736,50,technician,3370,no,no,cellular,jun,2,-1,unknown,0,3.701535,yes
5641,45,management,2220,yes,no,cellular,jul,2,-1,unknown,0,1.1998206,no
585,49,blue-collar,259,no,no,unknown,may,2,-1,unknown,0,2.1892555,no
329,51,technician,371,yes,yes,cellular,oct,1,-1,unknown,0,5.2263427,yes
6642,43,management,2367,no,no,cellular,sep,1,113,success,0,3.945451,yes
5183,56,retired,393,no,yes,cellular,jul,1,221,failure,0,5.6175337,yes
399,24,admin.,1295,no,no,cellular,apr,1,-1,unknown,0,2.6026113,yes
5626,38,management,5432,yes,yes,cellular,apr,1,149,failure,0,4.400078,no
4008,41,unknown,779,no,no,cellular,jul,10,-1,unknown,0,7.167751,no
6904,36,technician,119,no,no,cellular,jul,8,-1,unknown,0,2.804661,no
807,28,management,1808,no,no,cellular,apr,1,-1,unknown,0,1.3308569,yes
3764,45,technician,-25,no,yes,unknown,jul,3,-1,unknown,0,3.9739459,no
5365,26,student,655,no,no,cellular,sep,1,-1,unknown,0,6.620902,yes
5193,35,management,520,yes,no,cellular,may,3,17,failure,0,3.9447095,yes
2744,32,blue-collar,15341,no,no,unknown,may,3,-1,unknown,0,4.859894,no
3541,46,self-employed,2032,no,no,cellular,jul,2,-1,unknown,0,4.1829557,no
2454,39,services,-96,yes,yes,telephone,may,6,-1,unknown,0,5.204888,no
3713,55,management,1504,yes,no,cellular,may,2,-1,unknown,0,2.256861,yes
2749,40,management,395,yes,no,cellular,apr,4,-1,unknown,0,2.3525856,yes
6218,35,admin.,11,yes,no,cellular,jul,4,-1,unknown,0,2.178202,no
3155,30,management,119,no,no,cellular,jan,1,-1,unknown,0,3.6125276,no
6045,32,management,718,yes,no,cellular,jun,1,-1,unknown,0,2.906037,yes
2376,42,blue-collar,1461,yes,no,cellular,may,2,170,failure,0,2.8160443,yes
2349,31,blue-collar,33,yes,no,cellular,jul,2,-1,unknown,0,2.0274155,yes
5109,54,technician,827,no,yes,unknown,jun,2,-1,unknown,0,3.5071602,no
213,29,management,247,no,no,cellular,sep,2,587,failure,0,6.5949535,yes
6091,51,unemployed,1801,no,no,cellular,apr,3,-1,unknown,0,4.8307033,yes
1752,61,retired,8729,no,no,cellular,oct,1,-1,unknown,0,5.171736,yes
4732,25,management,1272,yes,no,cellular,jul,2,-1,unknown,0,1.6308081,no
1554,49,technician,2400,no,no,cellular,oct,3,-1,unknown,0,4.4459896,no
2215,28,unemployed,482,no,no,cellular,may,1,-1,unknown,0,4.268879,yes
1375,39,admin.,260,yes,no,cellular,aug,2,116,failure,0,4.405256,yes
6183,54,technician,2102,yes,no,cellular,apr,1,626,failure,0,5.371324,yes
2552,40,blue-collar,1844,yes,no,cellular,may,1,-1,unknown,0,0.98250926,no
4855,41,services,92,no,no,cellular,nov,1,-1,unknown,0,4.3706193,yes
1301,31,technician,313,yes,no,cellular,aug,2,-1,unknown,0,2.1628323,no
920,44,management,2982,no,no,unknown,jun,2,-1,unknown,0,1.9209994,no
4647,30,admin.,523,no,yes,cellular,jun,3,101,success,0,5.3767266,no
5292,46,management,0,no,no,cellular,nov,2,110,other,0,4.946221,yes
274,59,management,59,yes,no,unknown,may,1,-1,unknown,0,1.6055408,no
819,38,self-employed,592,no,no,cellular,may,1,-1,unknown,0,3.9028819,no
6871,43,management,2067,yes,no,unknown,may,1,-1,unknown,0,2.2384324,yes
3793,34,admin.,-312,yes,no,unknown,may,1,-1,unknown,0,0.69906026,no
1866,50,entrepreneur,556,yes,no,unknown,may,2,-1,unknown,0,4.0216827,no
2645,54,management,2819,no,no,cellular,aug,3,-1,unknown,0,1.3699232,no
4359,31,services,205,yes,no,cellular,apr,1,-1,unknown,0,4.3963065,no
365,38,services,8876,no,no,cellular,feb,1,75,failure,0,5.609902,no
6875,63,retired,2896,no,no,cellular,jul,1,119,success,0,4.524029,yes
954,57,technician,402,yes,no,unknown,may,3,-1,unknown,0,1.476891,no
6503,27,student,5291,no,no,cellular,nov,2,92,failure,0,6.2367373,yes
4620,27,services,302,no,no,cellular,jul,1,-1,unknown,0,2.7497149,yes
2879,39,management,1880,no,no,cellular,aug,2,-1,unknown,0,0.98644304,yes
2191,29,unemployed,1311,no,no,cellular,aug,1,-1,unknown,0,4.4742894,yes
6552,59,retired,3648,no,no,telephone,oct,2,126,success,0,6.3379083,yes
1114,34,blue-collar,320,yes,no,cellular,aug,1,828,failure,0,6.4675317,yes
1302,60,retired,143,no,no,telephone,jan,1,-1,unknown,0,6.713541,no
3382,33,admin.,855,no,no,cellular,apr,1,-1,unknown,0,2.202447,yes
4562,41,blue-collar,3,yes,no,cellular,jul,4,-1,unknown,0,1.4886754,no
4205,41,blue-collar,943,yes,no,unknown,may,3,-1,unknown,0,0.6168849,no
7295,56,services,1150,no,yes,cellular,nov,1,117,failure,0,5.4683547,no
6683,32,services,376,yes,no,unknown,may,2,-1,unknown,0,0.58939534,no
1347,32,blue-collar,138,yes,no,cellular,may,2,-1,unknown,0,0.82178867,no
5140,44,blue-collar,1308,no,yes,unknown,jun,1,-1,unknown,0,3.1771743,no
7229,34,self-employed,7602,no,no,cellular,nov,1,-1,unknown,0,5.009622,no
716,56,technician,1181,no,no,cellular,jan,1,433,failure,0,6.2678046,yes
7165,42,management,976,no,no,cellular,aug,1,-1,unknown,0,1.1603203,yes
689,54,blue-collar,2933,yes,no,unknown,may,2,-1,unknown,0,1.1488692,no
1975,31,management,859,yes,yes,cellular,aug,3,-1,unknown,0,3.1094143,no
1071,56,entrepreneur,179,no,no,cellular,aug,2,-1,unknown,0,4.7058735,no
7227,33,technician,0,no,no,cellular,apr,2,-1,unknown,0,2.0882213,yes
2183,42,unemployed,-581,yes,no,cellular,may,1,370,failure,0,6.339704,no
1915,37,unemployed,381,yes,no,unknown,may,2,-1,unknown,0,4.651474,yes
540,44,blue-collar,1697,yes,no,unknown,jul,2,-1,unknown,0,3.8685112,yes
2967,54,admin.,200,no,no,cellular,jun,1,-1,unknown,0,4.014229,yes
1524,34,admin.,2378,yes,yes,telephone,jul,1,-1,unknown,0,4.838914,no
1057,42,technician,35,yes,yes,cellular,nov,1,115,other,0,5.759963,no
4125,28,admin.,934,yes,no,unknown,jul,2,-1,unknown,0,4.0040355,no
4851,38,blue-collar,376,yes,no,unknown,may,1,-1,unknown,0,0.36843234,no
303,54,entrepreneur,0,no,no,unknown,jun,1,-1,unknown,0,4.148309,no
3779,37,services,775,no,yes,cellular,jul,1,-1,unknown,0,3.148614,yes
726,51,blue-collar,0,yes,no,unknown,may,2,-1,unknown,0,0.78223526,no
7187,34,services,-538,yes,no,unknown,may,1,-1,unknown,0,2.2079544,yes
3840,31,services,1629,yes,no,unknown,may,2,-1,unknown,0,0.753783,no
4587,34,blue-collar,1125,yes,yes,cellular,nov,2,-1,unknown,0,3.6318626,no
1527,41,services,0,yes,yes,cellular,jun,2,122,failure,0,5.519631,yes
5021,30,management,536,no,no,cellular,jul,1,-1,unknown,0,2.1477587,yes
2860,45,technician,586,no,yes,cellular,jul,3,-1,unknown,0,2.5914216,no
6059,46,management,1600,yes,yes,cellular,aug,1,-1,unknown,0,3.6997943,yes
4655,47,self-employed,1011,no,no,cellular,oct,1,-1,unknown,0,6.2439613,yes
2244,63,technician,896,yes,no,cellular,jan,3,91,other,0,6.3964715,no
3296,34,unemployed,438,yes,yes,cellular,apr,1,323,failure,0,6.582562,no
339,36,services,526,yes,no,cellular,apr,2,324,other,0,4.9328356,no
5095,54,housemaid,9,no,yes,cellular,jul,3,-1,unknown,0,5.020747,no
4261,33,technician,161,no,no,cellular,aug,9,-1,unknown,0,2.0855598,no
3257,47,technician,0,no,no,unknown,nov,1,-1,unknown,0,4.155686,no
297,59,retired,514,no,no,cellular,may,6,90,success,0,4.801742,yes
5743,47,admin.,555,yes,yes,telephone,oct,1,-1,unknown,0,6.1186657,yes
6423,38,blue-collar,7944,no,no,unknown,jun,3,-1,unknown,0,2.7087731,no
6900,27,technician,643,no,no,telephone,oct,1,93,success,0,6.013683,yes
1920,20,student,6991,no,no,cellular,aug,2,-1,unknown,0,4.675337,yes
373,50,technician,156,no,yes,cellular,jul,3,-1,unknown,0,3.0357378,yes
4570,33,services,1529,yes,no,telephone,nov,1,-1,unknown,0,5.136914,no
7101,34,admin.,155,no,no,cellular,feb,2,-1,unknown,0,4.0241866,yes
2866,27,blue-collar,3145,no,no,cellular,jun,1,179,success,0,4.450619,yes
4296,34,admin.,560,yes,no,unknown,may,3,-1,unknown,0,0.7889708,no
3507,57,blue-collar,3495,no,yes,cellular,nov,3,-1,unknown,0,4.1487617,no
1320,29,blue-collar,975,yes,no,unknown,may,2,-1,unknown,0,0.49162808,no
3715,50,blue-collar,4979,no,no,telephone,apr,1,-1,unknown,0,5.141559,yes
2950,34,blue-collar,1924,yes,yes,cellular,apr,2,253,failure,0,4.688875,no
2633,41,technician,-15,yes,no,cellular,may,1,-1,unknown,0,2.2526417,no
7072,38,management,1463,yes,no,cellular,aug,4,-1,unknown,0,2.2194436,no
5133,57,admin.,2223,no,no,cellular,aug,1,-1,unknown,0,2.6827393,yes
4711,55,admin.,1633,no,no,cellular,jan,1,192,success,0,5.4137464,yes
2492,32,management,506,no,no,cellular,mar,2,-1,unknown,0,2.2320364,yes
4530,26,admin.,-12,yes,no,unknown,jun,1,-1,unknown,0,2.71533,no
2662,30,management,1299,no,no,cellular,aug,2,-1,unknown,0,0.56985503,no
1119,46,services,355,yes,no,cellular,may,2,338,other,0,4.91449,no
1714,32,technician,6281,yes,no,unknown,jun,4,-1,unknown,0,3.537168,yes
1159,59,management,1585,no,no,telephone,aug,5,-1,unknown,0,4.8331537,no
3256,44,admin.,2999,yes,no,cellular,may,1,-1,unknown,0,2.237631,yes
923,33,technician,719,yes,no,cellular,apr,2,316,failure,0,4.2158837,yes
583,37,management,4721,no,no,telephone,jan,1,-1,unknown,0,5.3639593,no
3266,31,technician,-367,yes,no,cellular,jul,2,-1,unknown,0,2.2363083,yes
531,39,technician,130,no,no,cellular,jul,2,-1,unknown,0,2.169794,no
6629,37,blue-collar,106,yes,no,cellular,aug,1,392,failure,0,4.4283247,yes
5156,57,admin.,2120,no,no,cellular,aug,4,-1,unknown,0,2.7455196,yes
4084,24,admin.,1235,yes,yes,unknown,may,3,-1,unknown,0,3.3077803,no
2114,29,self-employed,1,no,no,cellular,jul,3,-1,unknown,0,4.146938,no
2832,33,management,516,yes,no,cellular,nov,4,-1,unknown,0,2.2540817,no
6598,44,services,191,yes,yes,cellular,may,1,-1,unknown,0,3.2319195,no
3018,36,technician,0,yes,no,cellular,jul,5,-1,unknown,0,2.2893808,no
3111,34,blue-collar,6718,no,no,cellular,jan,4,97,other,0,6.5611796,no
7288,22,student,0,no,no,cellular,feb,6,-1,unknown,0,5.0529366,yes
4102,43,management,149,yes,no,unknown,jun,2,-1,unknown,0,2.3539896,yes
1924,58,management,2986,no,no,cellular,sep,1,91,other,0,5.9777527,yes
5181,34,management,681,no,no,cellular,aug,2,-1,unknown,0,0.9297034,yes
2876,33,technician,480,yes,no,cellular,jan,1,270,other,0,6.3662395,no
5611,61,management,997,no,no,cellular,jun,1,104,success,0,4.236379,yes
6974,36,management,-861,yes,yes,cellular,jul,2,-1,unknown,0,2.9659946,no
5730,55,blue-collar,2854,yes,no,cellular,may,1,-1,unknown,0,2.1030319,no
4431,29,management,0,yes,no,unknown,may,12,-1,unknown,0,4.1465487,yes
602,32,admin.,131,yes,no,cellular,jun,1,183,success,0,4.463371,yes
6020,31,admin.,0,yes,no,cellular,may,2,295,failure,0,3.0224786,yes
657,33,management,191,no,no,cellular,aug,2,-1,unknown,0,1.0106196,yes
7034,39,management,1738,yes,no,cellular,may,1,358,other,0,4.2237663,yes
6443,36,technician,3350,yes,no,cellular,apr,1,269,other,0,4.63403,no
6566,26,blue-collar,245,yes,no,unknown,may,2,-1,unknown,0,0.5627472,no
1247,36,technician,2473,no,no,cellular,aug,4,-1,unknown,0,1.2009234,yes
7008,55,management,171,yes,no,cellular,aug,6,-1,unknown,0,2.3410966,no
2949,37,technician,157,yes,no,unknown,may,2,-1,unknown,0,0.5609684,no
2082,24,technician,403,no,no,unknown,jun,1,-1,unknown,0,2.9641297,yes
6205,32,services,-198,yes,no,unknown,may,3,-1,unknown,0,2.2497725,yes
5876,57,management,7162,no,no,cellular,nov,1,-1,unknown,0,2.715643,no
1909,32,management,578,no,yes,cellular,jul,2,-1,unknown,0,2.508142,no
5985,52,blue-collar,4660,no,no,cellular,aug,3,-1,unknown,0,2.4618502,no
2867,26,services,1114,no,no,cellular,feb,2,-1,unknown,0,4.5668135,no
5274,30,technician,-306,yes,yes,cellular,nov,1,186,failure,0,4.354959,no
5366,39,housemaid,267,no,no,unknown,jun,5,-1,unknown,0,3.6348004,no
3577,52,blue-collar,230,yes,no,cellular,may,2,170,failure,0,2.61405,no
3559,31,unemployed,284,yes,no,cellular,feb,1,-1,unknown,0,4.8306065,yes
4610,38,technician,69,yes,no,cellular,may,3,-1,unknown,0,2.1478791,no
5522,30,blue-collar,-529,yes,no,cellular,may,4,-1,unknown,0,1.2279572,no
3410,32,management,8929,no,no,cellular,mar,1,-1,unknown,0,3.353562,yes
2246,49,admin.,1096,yes,no,cellular,apr,1,303,failure,0,4.350255,no
3620,47,services,1315,no,no,cellular,nov,4,-1,unknown,0,4.5129457,yes
6908,31,management,4718,yes,no,cellular,nov,1,-1,unknown,0,2.5190637,yes
1394,31,blue-collar,892,yes,no,cellular,jul,22,-1,unknown,0,5.9933567,no
545,33,blue-collar,379,yes,yes,cellular,jun,2,-1,unknown,0,4.137687,yes
5264,34,management,676,no,no,telephone,nov,1,-1,unknown,0,4.8268447,yes
6515,51,blue-collar,568,yes,no,unknown,jun,1,-1,unknown,0,1.6042039,no
3415,46,blue-collar,96,yes,no,cellular,nov,1,-1,unknown,0,2.4299774,no
1179,53,management,3591,yes,no,cellular,aug,2,181,other,0,4.8666096,yes
7403,30,management,5381,no,no,cellular,nov,1,-1,unknown,0,2.4374542,no
1737,44,technician,4580,yes,no,unknown,may,2,-1,unknown,0,2.4857228,yes
6360,36,entrepreneur,776,no,yes,cellular,jul,3,-1,unknown,0,4.1313515,yes
125,26,blue-collar,409,yes,no,cellular,jul,2,-1,unknown,0,2.0985842,yes
3135,27,technician,1075,no,no,cellular,sep,2,184,success,0,4.5397477,yes
3458,23,technician,1587,yes,yes,cellular,may,2,-1,unknown,0,3.4510918,no
5230,42,management,461,yes,no,unknown,jun,1,-1,unknown,0,2.2085984,no
2044,38,management,427,yes,no,cellular,nov,1,182,failure,0,3.6769552,no
6324,46,student,1527,no,no,cellular,sep,3,184,success,0,6.6158657,yes
7159,38,entrepreneur,7752,yes,no,cellular,jul,4,-1,unknown,0,4.434484,no
6289,35,services,377,no,yes,cellular,jul,13,-1,unknown,0,4.598091,no
5931,82,retired,121,no,no,telephone,feb,1,-1,unknown,0,4.827319,yes
6874,33,management,23,no,no,cellular,aug,3,-1,unknown,0,0.44874862,no
2853,55,management,1504,yes,no,cellular,aug,3,101,success,0,3.8817065,yes
6748,37,technician,141,yes,no,cellular,may,1,364,failure,0,3.6810608,yes
5088,58,admin.,169,no,no,cellular,aug,1,92,success,0,4.335844,yes
3082,33,technician,264,no,no,cellular,aug,4,-1,unknown,0,0.76280195,no
5145,45,blue-collar,2388,no,no,cellular,aug,2,-1,unknown,0,2.251536,no
4241,38,management,1722,yes,no,cellular,jul,1,-1,unknown,0,2.1482074,yes
6037,30,services,9,no,yes,cellular,jan,2,205,failure,0,6.2448034,no
4325,50,technician,2313,no,no,cellular,aug,1,-1,unknown,0,1.5506904,yes
5838,30,services,637,yes,no,cellular,may,5,-1,unknown,0,2.1139312,no
3631,33,blue-collar,557,yes,no,cellular,apr,2,331,failure,0,3.9352233,no
3645,38,management,162,no,no,cellular,aug,4,-1,unknown,0,0.74778783,no
1504,35,management,243,yes,no,unknown,may,3,-1,unknown,0,0.7428707,no
5764,32,technician,53,no,no,cellular,aug,2,-1,unknown,0,1.3167529,yes
1451,34,admin.,151,yes,no,cellular,may,1,370,other,0,4.6081853,yes
2287,40,self-employed,-94,yes,no,cellular,jul,1,-1,unknown,0,4.1585593,no
1475,28,management,203,no,no,cellular,jan,2,-1,unknown,0,3.6207042,no
7298,33,services,5034,yes,no,unknown,may,3,-1,unknown,0,1.7584668,no
7357,28,admin.,377,no,no,cellular,apr,1,-1,unknown,0,2.357242,yes
7291,40,blue-collar,0,no,no,cellular,jul,1,-1,unknown,0,2.121628,no
314,31,management,1812,no,no,cellular,apr,1,-1,unknown,0,1.2201624,yes
5283,81,retired,243,no,no,cellular,oct,1,-1,unknown,0,4.89354,yes
7044,29,management,698,no,no,cellular,feb,1,-1,unknown,0,2.3093293,no
1,39,self-employed,-3058,yes,yes,cellular,apr,3,-1,unknown,0,5.728156,yes
6823,34,blue-collar,503,yes,no,unknown,may,2,-1,unknown,0,0.44425654,no
4420,47,management,2475,yes,no,cellular,nov,4,-1,unknown,0,2.0531,no
761,45,management,644,yes,no,cellular,nov,1,168,success,0,4.3904552,yes
4927,18,student,108,no,no,cellular,feb,1,183,success,0,5.0254674,yes
4685,34,management,1494,yes,no,cellular,nov,1,182,other,0,4.959707,yes
171,25,admin.,483,no,yes,cellular,feb,1,-1,unknown,0,4.4803233,yes
6062,24,blue-collar,1857,yes,no,cellular,oct,1,92,other,0,6.5171285,yes
4693,49,management,348,no,no,cellular,oct,1,-1,unknown,0,3.8795998,yes
6172,52,technician,851,no,no,unknown,jun,2,-1,unknown,0,2.1013267,no
5147,33,services,2411,yes,no,cellular,oct,1,161,failure,0,5.396469,yes
1099,33,blue-collar,2655,yes,no,cellular,nov,1,-1,unknown,0,2.4456215,no
3406,38,management,1187,yes,yes,cellular,feb,1,-1,unknown,0,3.9373636,no
3579,54,admin.,865,yes,no,cellular,nov,1,-1,unknown,0,3.0705335,no
556,35,unemployed,415,no,no,cellular,aug,1,92,success,0,4.7617784,yes
2556,52,entrepreneur,3469,yes,no,cellular,nov,1,-1,unknown,0,4.6988006,yes
5474,32,entrepreneur,-934,yes,no,cellular,nov,1,-1,unknown,0,4.68165,no
1461,31,admin.,-422,yes,no,cellular,may,2,329,other,0,4.5083327,no
1305,32,admin.,344,no,no,cellular,may,2,-1,unknown,0,2.703711,yes
3364,51,management,656,yes,no,cellular,jul,2,-1,unknown,0,1.4444079,no
5859,45,entrepreneur,1187,no,yes,cellular,nov,1,-1,unknown,0,4.7409897,no
772,56,services,9,no,yes,cellular,aug,2,-1,unknown,0,4.1674867,no
4540,56,management,2333,no,no,cellular,may,1,-1,unknown,0,2.7661443,yes
1308,34,technician,883,no,no,cellular,aug,3,-1,unknown,0,0.5238827,no
2380,49,services,-8,yes,no,unknown,may,1,-1,unknown,0,2.219099,yes
1872,40,technician,822,yes,yes,cellular,jan,2,245,failure,0,5.9780025,no
1553,28,management,185,no,no,cellular,jan,2,-1,unknown,0,3.6207347,no
3876,45,entrepreneur,488,yes,no,telephone,jul,11,-1,unknown,0,6.1939726,no
6737,37,management,8828,no,no,unknown,jun,3,-1,unknown,0,3.320862,yes
1212,33,blue-collar,934,yes,no,unknown,jun,2,-1,unknown,0,1.2581333,no
1525,39,management,710,yes,no,cellular,jul,2,-1,unknown,0,1.0252542,no
7054,42,technician,3082,no,no,cellular,sep,1,-1,unknown,0,4.343305,yes
4652,49,unemployed,11,yes,no,telephone,jul,8,-1,unknown,0,6.1385803,no
4009,31,management,1619,no,no,cellular,apr,2,-1,unknown,0,1.1204238,yes
