,job,balance,housing,loan,contact,pdays,poutcome,default,duration,deposit
4843,admin.,247,no,yes,unknown,-1,unknown,no,66,0
4388,retired,3033,no,no,cellular,-1,unknown,no,293,1
126,services,774,no,no,cellular,91,success,no,482,1
674,retired,1853,no,no,telephone,181,success,no,520,1
5200,technician,0,yes,no,cellular,-1,unknown,no,234,0
2388,admin.,459,no,no,cellular,-1,unknown,no,558,1
5673,blue-collar,679,yes,no,cellular,304,failure,no,642,0
7285,blue-collar,-473,yes,no,cellular,351,failure,no,239,0
2802,blue-collar,35,yes,no,cellular,-1,unknown,no,366,0
89,management,0,no,no,cellular,-1,unknown,no,309,1
494,technician,3994,no,yes,cellular,-1,unknown,no,299,1
1426,blue-collar,418,yes,no,unknown,-1,unknown,no,102,0
1203,management,1373,yes,no,unknown,-1,unknown,no,144,0
3578,management,633,no,no,cellular,-1,unknown,no,171,0
692,management,633,no,no,cellular,133,failure,no,105,0
6320,management,2422,yes,no,cellular,269,failure,no,399,0
5446,retired,197,no,no,cellular,-1,unknown,no,113,1
2671,blue-collar,3630,yes,no,unknown,-1,unknown,no,133,0
6819,technician,192,yes,no,unknown,-1,unknown,no,477,0
6117,admin.,5,yes,no,cellular,-1,unknown,no,225,0
11,management,1170,no,no,cellular,-1,unknown,no,200,0
1877,management,13578,yes,no,cellular,-1,unknown,no,185,0
5261,admin.,184,yes,no,unknown,-1,unknown,no,230,0
2486,admin.,200,no,no,cellular,29,failure,no,729,1
1559,housemaid,3283,no,no,unknown,-1,unknown,no,553,0
1390,admin.,0,no,no,unknown,-1,unknown,yes,89,0
6467,admin.,-666,yes,no,unknown,-1,unknown,no,107,0
6112,services,410,no,no,cellular,-1,unknown,no,34,0
5986,admin.,16,yes,no,cellular,-1,unknown,no,54,0
1358,student,163,no,no,cellular,-1,unknown,no,249,1
3846,unemployed,1291,no,no,cellular,86,success,no,195,1
1190,management,0,yes,no,cellular,-1,unknown,no,67,0
1636,blue-collar,-254,no,yes,cellular,-1,unknown,no,134,0
4652,services,2881,no,no,cellular,328,success,no,289,1
1496,self-employed,10346,no,no,cellular,207,other,no,491,1
892,management,538,no,no,cellular,183,success,no,339,1
1660,admin.,315,yes,yes,cellular,-1,unknown,no,888,1
3557,retired,934,no,no,cellular,-1,unknown,no,961,1
853,services,1076,no,no,cellular,182,success,no,152,1
4432,blue-collar,398,yes,no,cellular,-1,unknown,no,256,0
4571,management,1134,yes,no,cellular,-1,unknown,no,1330,1
4444,blue-collar,2607,yes,no,unknown,-1,unknown,no,158,0
2819,blue-collar,-314,yes,no,cellular,-1,unknown,no,7,0
2995,management,916,yes,no,cellular,-1,unknown,no,460,1
7127,management,611,no,no,cellular,-1,unknown,no,350,1
2753,management,649,no,no,cellular,91,failure,no,237,0
6018,management,366,no,no,cellular,-1,unknown,no,593,1
101,services,190,yes,no,cellular,-1,unknown,no,121,0
3480,blue-collar,4822,yes,no,unknown,-1,unknown,no,843,1
6042,technician,705,yes,no,cellular,35,failure,no,414,1
960,blue-collar,101,yes,no,unknown,-1,unknown,no,460,1
6992,admin.,10465,no,no,unknown,-1,unknown,no,144,0
6527,unemployed,2500,no,no,cellular,-1,unknown,no,240,0
427,technician,133,no,no,cellular,192,success,no,627,1
3494,technician,6958,yes,yes,unknown,-1,unknown,no,178,0
5374,retired,1241,no,no,cellular,-1,unknown,no,194,1
2438,admin.,1314,yes,no,cellular,14,failure,no,74,0
6892,technician,276,yes,no,unknown,-1,unknown,no,486,0
6227,blue-collar,1556,no,yes,cellular,-1,unknown,no,113,0
5706,services,1135,yes,no,cellular,-1,unknown,no,323,1
1658,blue-collar,-66,yes,no,unknown,-1,unknown,no,263,0
792,services,911,no,no,unknown,-1,unknown,no,29,0
1738,services,-151,no,no,cellular,-1,unknown,no,283,0
5502,blue-collar,-413,no,yes,unknown,-1,unknown,no,422,1
5047,admin.,-306,yes,no,unknown,-1,unknown,no,500,1
418,retired,2600,no,no,cellular,98,success,no,186,1
2466,admin.,8784,yes,no,unknown,-1,unknown,no,63,0
855,technician,517,yes,yes,cellular,263,failure,no,47,0
2056,management,560,no,no,cellular,307,failure,no,459,1
1745,housemaid,618,yes,yes,cellular,-1,unknown,no,69,0
1483,management,291,no,no,cellular,-1,unknown,no,91,0
4854,self-employed,1074,yes,no,unknown,-1,unknown,no,1438,0
7199,management,1598,yes,yes,cellular,344,failure,no,1074,1
1469,management,1,no,no,cellular,-1,unknown,no,490,1
2583,admin.,189,yes,no,unknown,-1,unknown,no,160,0
2729,self-employed,492,yes,yes,cellular,-1,unknown,no,439,0
4795,blue-collar,105,yes,no,unknown,-1,unknown,no,369,0
658,management,191,no,no,cellular,-1,unknown,no,1148,1
708,retired,1296,yes,no,unknown,-1,unknown,no,115,0
609,admin.,660,no,no,cellular,-1,unknown,no,740,1
983,retired,816,no,no,cellular,-1,unknown,no,113,0
5026,admin.,3608,yes,no,unknown,-1,unknown,no,231,1
5466,admin.,-261,no,yes,cellular,-1,unknown,no,259,0
5797,management,1584,yes,no,cellular,-1,unknown,no,222,1
3506,technician,-179,yes,no,cellular,-1,unknown,no,144,0
6966,blue-collar,399,no,no,cellular,-1,unknown,no,679,0
2499,management,362,no,no,cellular,104,success,no,925,1
652,technician,1166,yes,no,unknown,-1,unknown,no,207,0
1886,management,974,yes,no,unknown,-1,unknown,no,228,0
6405,housemaid,417,no,no,cellular,-1,unknown,no,108,0
105,management,193,no,no,cellular,269,failure,no,381,1
5367,blue-collar,521,yes,no,unknown,-1,unknown,no,259,0
4466,blue-collar,34,no,no,cellular,-1,unknown,no,379,0
5968,blue-collar,21,no,no,telephone,-1,unknown,no,35,0
4320,management,102,yes,no,cellular,426,other,no,470,1
3416,entrepreneur,350,yes,no,cellular,-1,unknown,no,230,0
1857,blue-collar,262,no,no,cellular,181,success,no,427,1
2315,retired,3230,no,no,cellular,133,failure,no,341,1
1486,retired,433,no,no,telephone,274,failure,no,161,0
127,blue-collar,409,yes,no,cellular,-1,unknown,no,577,1
6410,technician,564,no,yes,cellular,-1,unknown,no,187,0
5444,technician,11115,no,no,cellular,-1,unknown,no,328,1
2599,services,895,yes,no,unknown,-1,unknown,no,167,0
6839,student,2354,no,no,cellular,-1,unknown,no,226,1
3606,management,1394,yes,no,cellular,-1,unknown,no,115,0
5534,blue-collar,-101,yes,no,cellular,366,failure,no,679,1
3360,technician,1019,yes,no,cellular,-1,unknown,no,249,0
6231,blue-collar,388,no,no,cellular,-1,unknown,no,701,0
5114,blue-collar,-448,yes,no,unknown,-1,unknown,no,149,0
4823,retired,527,no,no,cellular,-1,unknown,no,193,1
2536,student,13107,yes,no,cellular,-1,unknown,no,112,0
2393,blue-collar,68,yes,no,unknown,-1,unknown,no,226,0
5076,technician,542,yes,no,unknown,-1,unknown,no,338,0
1842,retired,71,no,yes,cellular,-1,unknown,no,254,0
6875,retired,668,no,no,telephone,371,success,no,250,1
3741,blue-collar,2007,yes,no,cellular,-1,unknown,no,1226,1
4622,management,4393,yes,no,unknown,-1,unknown,no,1297,1
659,management,4733,no,no,cellular,-1,unknown,no,532,1
6388,management,115,no,no,cellular,-1,unknown,no,154,0
4999,management,5389,no,no,cellular,-1,unknown,no,1456,1
1909,technician,2729,yes,no,cellular,-1,unknown,no,835,1
1007,self-employed,2734,yes,no,cellular,-1,unknown,no,897,1
1818,services,27,yes,yes,cellular,-1,unknown,no,43,0
6925,management,-230,no,no,cellular,-1,unknown,no,293,0
5402,entrepreneur,0,no,no,unknown,-1,unknown,no,563,0
2487,entrepreneur,318,yes,no,cellular,-1,unknown,no,1017,1
281,blue-collar,2590,yes,no,unknown,-1,unknown,no,257,0
638,self-employed,2666,no,no,cellular,89,success,no,781,1
2440,management,144,no,no,cellular,-1,unknown,no,123,0
5710,technician,855,yes,no,unknown,-1,unknown,no,87,0
6282,technician,1699,no,no,cellular,94,success,no,178,1
3452,student,1377,yes,no,cellular,-1,unknown,no,688,1
2957,admin.,6981,yes,no,cellular,194,failure,no,154,0
4496,management,525,no,no,cellular,-1,unknown,no,127,0
1863,admin.,-244,yes,yes,cellular,-1,unknown,no,118,0
6040,management,792,yes,no,unknown,-1,unknown,no,1187,1
3990,admin.,601,no,no,cellular,-1,unknown,no,184,0
1214,unemployed,94,no,no,cellular,-1,unknown,no,244,1
1582,technician,560,no,no,cellular,-1,unknown,no,1044,1
4420,services,1599,no,no,cellular,-1,unknown,no,152,1
377,blue-collar,23,no,no,cellular,-1,unknown,no,590,0
2961,self-employed,10861,no,no,cellular,259,success,no,336,1
3065,admin.,-461,yes,yes,unknown,-1,unknown,no,145,0
4279,admin.,285,no,no,cellular,-1,unknown,no,693,0
2271,blue-collar,1074,yes,no,cellular,-1,unknown,no,277,0
430,entrepreneur,-242,yes,no,cellular,-1,unknown,no,1202,1
2326,retired,0,yes,no,unknown,-1,unknown,no,34,0
3739,entrepreneur,1216,no,no,cellular,-1,unknown,no,150,0
6986,retired,13094,no,no,cellular,-1,unknown,no,1064,1
1273,blue-collar,133,yes,no,cellular,-1,unknown,no,1388,1
6389,admin.,11303,no,no,cellular,216,failure,no,473,1
5829,blue-collar,974,yes,no,unknown,-1,unknown,no,197,0
2567,retired,6027,no,no,cellular,94,failure,no,1248,1
3257,blue-collar,299,yes,no,cellular,-1,unknown,no,180,0
5127,technician,1000,no,no,cellular,-1,unknown,no,104,0
6445,management,1744,no,no,unknown,-1,unknown,no,181,0
5839,services,243,yes,yes,unknown,-1,unknown,no,144,0
4382,blue-collar,442,no,no,cellular,-1,unknown,no,157,0
7028,services,1337,no,no,cellular,127,success,no,330,1
5895,technician,3271,no,no,cellular,374,other,no,375,1
1207,technician,84,yes,no,unknown,-1,unknown,no,67,0
6618,unemployed,576,no,no,cellular,96,success,no,447,1
7020,technician,2643,no,no,cellular,100,success,no,188,1
5964,admin.,131,yes,no,cellular,-1,unknown,no,151,1
3419,admin.,0,no,yes,cellular,-1,unknown,no,542,0
506,technician,1,yes,no,cellular,199,success,no,57,0
6956,management,1471,yes,yes,cellular,-1,unknown,no,236,0
2978,self-employed,188,yes,yes,cellular,333,success,no,1046,1
6977,admin.,855,yes,no,unknown,-1,unknown,no,241,0
498,technician,451,no,no,cellular,-1,unknown,no,289,1
2969,technician,401,no,no,cellular,-1,unknown,no,188,1
7329,services,0,yes,no,unknown,-1,unknown,no,114,0
4774,management,1498,no,no,cellular,-1,unknown,no,340,0
3572,unemployed,2040,no,no,telephone,-1,unknown,no,803,1
2375,management,1761,yes,no,telephone,440,failure,no,332,1
7125,retired,2820,no,no,cellular,92,success,no,158,0
4923,management,3150,yes,no,cellular,-1,unknown,no,101,0
2564,services,616,no,no,unknown,-1,unknown,no,1812,0
2410,blue-collar,42,yes,no,cellular,342,failure,no,51,0
4768,admin.,4775,no,no,cellular,-1,unknown,no,215,1
1239,retired,163,no,no,cellular,-1,unknown,no,464,0
966,services,327,yes,no,unknown,-1,unknown,no,109,0
1439,admin.,1104,yes,no,unknown,-1,unknown,no,120,0
2139,technician,573,yes,yes,unknown,-1,unknown,no,231,0
4252,services,2166,yes,no,unknown,-1,unknown,no,23,0
5101,admin.,-1,no,no,cellular,-1,unknown,no,228,0
6900,self-employed,263,no,no,cellular,94,failure,no,79,0
3283,blue-collar,0,no,no,unknown,-1,unknown,no,248,0
292,management,12972,no,no,telephone,-1,unknown,no,205,1
2201,blue-collar,140,yes,no,cellular,-1,unknown,no,636,0
1241,services,823,no,no,cellular,-1,unknown,no,780,1
1709,technician,2371,no,no,cellular,384,other,no,661,1
4949,admin.,0,yes,no,cellular,-1,unknown,no,595,0
4183,admin.,1141,yes,no,cellular,347,failure,no,718,0
1039,management,3754,no,no,cellular,278,failure,no,307,1
4177,blue-collar,324,yes,yes,cellular,-1,unknown,no,830,1
4079,blue-collar,383,yes,no,unknown,-1,unknown,no,2231,1
3439,blue-collar,463,yes,no,cellular,-1,unknown,no,169,0
6730,management,8828,no,no,unknown,-1,unknown,no,1010,1
2725,retired,780,no,no,cellular,-1,unknown,no,388,0
3037,management,579,no,no,unknown,-1,unknown,no,481,1
2984,management,141,yes,yes,unknown,-1,unknown,no,146,0
3560,retired,2600,no,no,cellular,82,success,no,443,1
1016,housemaid,61,no,no,cellular,-1,unknown,no,69,0
3505,admin.,578,no,no,cellular,-1,unknown,no,59,0
798,services,0,yes,no,cellular,282,other,no,16,0
1770,technician,2,yes,yes,cellular,356,failure,no,554,1
5017,management,86,no,no,cellular,97,success,no,253,1
16,services,0,no,no,cellular,-1,unknown,no,89,0
6367,technician,483,yes,yes,cellular,-1,unknown,no,35,0
3897,management,-468,yes,yes,cellular,-1,unknown,no,88,0
6346,retired,194,no,yes,cellular,-1,unknown,no,61,0
2844,blue-collar,1324,yes,no,telephone,-1,unknown,no,179,0
2718,blue-collar,1406,yes,yes,cellular,-1,unknown,no,1091,1
5308,management,10281,no,no,cellular,-1,unknown,no,400,1
5198,technician,194,no,yes,cellular,-1,unknown,no,60,0
5097,blue-collar,52,yes,no,unknown,-1,unknown,no,528,1
7368,management,1158,no,no,cellular,-1,unknown,no,57,0
7038,blue-collar,-58,yes,no,cellular,-1,unknown,no,92,0
5280,management,0,no,no,cellular,110,other,no,716,1
4020,blue-collar,2879,yes,no,cellular,-1,unknown,no,122,0
663,technician,2,no,no,unknown,-1,unknown,no,249,0
7087,services,1336,yes,no,cellular,355,failure,no,13,0
3945,housemaid,3151,no,no,unknown,-1,unknown,no,350,0
1795,admin.,169,no,no,cellular,87,success,no,336,1
1497,technician,1636,yes,no,cellular,66,success,no,592,1
6844,services,1937,yes,no,unknown,-1,unknown,no,86,0
404,self-employed,1463,no,no,unknown,-1,unknown,no,60,0
6186,technician,3994,no,yes,cellular,187,success,no,595,1
3688,student,474,no,no,cellular,-1,unknown,no,551,1
4111,management,-556,yes,yes,cellular,347,failure,no,682,1
3823,admin.,810,yes,no,unknown,-1,unknown,no,296,0
5653,student,78,no,no,cellular,-1,unknown,no,239,1
4691,services,1313,no,no,unknown,-1,unknown,no,33,0
3548,technician,412,no,no,cellular,-1,unknown,no,1293,1
2462,management,296,no,yes,cellular,-1,unknown,no,805,1
6293,blue-collar,0,no,no,unknown,-1,unknown,no,238,0
1758,retired,8729,no,no,cellular,-1,unknown,no,480,1
3421,retired,2575,no,no,telephone,-1,unknown,no,216,1
5470,management,1384,yes,no,cellular,2,other,no,203,0
3,services,-87,yes,no,cellular,-1,unknown,no,531,0
5550,housemaid,0,no,no,unknown,-1,unknown,no,51,0
2411,admin.,3608,yes,no,cellular,182,success,no,196,1
4621,blue-collar,154,yes,no,unknown,-1,unknown,no,211,0
5666,blue-collar,496,yes,no,cellular,-1,unknown,no,333,1
5617,management,263,yes,no,unknown,-1,unknown,no,350,0
3437,unemployed,387,yes,no,unknown,-1,unknown,no,918,1
6693,blue-collar,222,yes,no,unknown,-1,unknown,no,188,0
2071,blue-collar,2806,no,no,cellular,93,other,no,294,0
5309,management,481,yes,no,cellular,20,other,no,187,1
5552,technician,22,yes,no,unknown,-1,unknown,no,483,1
6942,technician,545,yes,no,cellular,-1,unknown,no,588,0
2711,management,802,yes,no,telephone,-1,unknown,no,417,0
7132,management,244,yes,no,unknown,-1,unknown,no,244,0
2857,technician,28,no,no,cellular,-1,unknown,no,101,0
7347,services,50,yes,no,unknown,-1,unknown,no,352,0
3721,retired,3810,no,no,cellular,-1,unknown,no,1206,0
3811,unemployed,94,no,no,cellular,92,success,no,153,1
1093,student,1925,no,no,cellular,93,success,no,139,0
3111,services,146,yes,yes,cellular,346,failure,no,670,1
7280,retired,0,no,no,cellular,-1,unknown,no,586,1
425,services,-675,yes,yes,cellular,-1,unknown,no,147,1
6723,student,794,no,no,cellular,-1,unknown,no,191,1
1193,student,235,no,no,cellular,92,success,no,98,1
4253,student,854,yes,no,unknown,-1,unknown,no,664,1
4179,management,421,no,yes,cellular,-1,unknown,no,307,0
4756,blue-collar,2040,no,no,cellular,157,failure,no,258,0
2492,management,222,yes,no,cellular,-1,unknown,no,112,0
2367,management,810,no,no,cellular,103,success,no,91,1
5641,management,1942,yes,yes,cellular,178,other,no,436,1
6902,admin.,162,yes,yes,cellular,-1,unknown,no,340,0
6184,admin.,1575,yes,no,cellular,-1,unknown,no,1241,1
820,self-employed,592,no,no,cellular,-1,unknown,no,275,0
2985,services,1386,yes,no,unknown,-1,unknown,no,166,0
1967,blue-collar,1869,no,no,unknown,-1,unknown,no,30,0
466,management,37,no,no,cellular,-1,unknown,no,51,0
1471,technician,1039,no,no,cellular,-1,unknown,no,342,0
1648,management,2266,no,no,cellular,-1,unknown,no,676,1
1223,management,1088,yes,no,cellular,363,success,no,317,1
1472,retired,0,no,no,cellular,-1,unknown,no,206,1
2261,blue-collar,2870,yes,no,unknown,-1,unknown,no,94,0
4723,admin.,1696,no,no,unknown,-1,unknown,no,139,0
561,management,313,no,no,telephone,-1,unknown,no,958,1
2982,blue-collar,-1489,yes,yes,unknown,-1,unknown,yes,177,0
6447,blue-collar,246,yes,no,unknown,-1,unknown,no,1143,1
6248,services,5293,yes,no,cellular,171,failure,no,475,1
5807,self-employed,3137,yes,no,cellular,-1,unknown,no,368,0
5226,services,463,yes,no,telephone,-1,unknown,no,541,0
6505,admin.,706,yes,no,cellular,-1,unknown,no,1250,1
3253,management,4889,no,no,cellular,-1,unknown,no,545,1
1052,technician,198,yes,yes,cellular,171,failure,no,120,0
5153,management,576,no,no,cellular,111,other,no,220,0
6442,blue-collar,1144,yes,no,cellular,129,other,no,376,1
942,management,287,yes,no,cellular,-1,unknown,no,676,0
2965,admin.,200,no,no,cellular,-1,unknown,no,170,1
5953,admin.,728,yes,yes,cellular,352,failure,no,152,0
6494,student,5291,no,no,cellular,92,failure,no,192,1
7278,retired,1413,no,no,cellular,188,success,no,532,1
2169,management,5172,yes,no,unknown,-1,unknown,no,57,0
7023,retired,9676,no,no,telephone,-1,unknown,no,234,1
6500,technician,277,yes,no,unknown,-1,unknown,no,274,0
3175,management,927,no,no,cellular,-1,unknown,no,282,0
2732,technician,1855,no,no,cellular,134,other,no,126,1
107,unknown,1567,no,no,cellular,-1,unknown,no,291,0
3178,blue-collar,23,no,no,cellular,-1,unknown,no,221,0
4936,admin.,3676,no,no,cellular,342,other,no,415,1
4746,admin.,0,no,no,cellular,436,failure,no,366,1
1701,self-employed,1942,yes,no,unknown,-1,unknown,no,84,0
4673,blue-collar,1202,no,no,unknown,-1,unknown,yes,295,0
3364,retired,8603,no,no,cellular,-1,unknown,no,429,1
5859,technician,174,no,no,telephone,-1,unknown,no,259,0
3631,admin.,777,no,yes,cellular,-1,unknown,no,85,0
4277,blue-collar,2146,yes,no,cellular,353,other,no,1516,1
7354,technician,965,no,no,cellular,-1,unknown,no,336,1
3797,technician,2571,no,no,unknown,-1,unknown,no,146,0
4947,management,866,no,no,unknown,-1,unknown,no,7,0
6513,retired,21,yes,no,telephone,-1,unknown,no,121,0
7055,blue-collar,296,yes,no,unknown,-1,unknown,no,153,0
280,unemployed,200,yes,no,unknown,-1,unknown,no,155,0
4962,blue-collar,2891,yes,no,cellular,-1,unknown,no,293,0
2192,admin.,1630,yes,no,cellular,-1,unknown,no,122,0
1970,services,387,yes,no,cellular,138,failure,no,327,0
4647,management,9366,no,no,cellular,-1,unknown,no,69,1
5451,admin.,517,yes,no,cellular,-1,unknown,no,29,0
5610,management,5432,yes,yes,cellular,149,failure,no,707,0
4613,admin.,557,no,no,cellular,-1,unknown,no,224,1
5924,self-employed,1249,yes,no,cellular,-1,unknown,no,472,1
2832,management,495,no,no,cellular,37,success,no,91,1
697,admin.,1224,yes,no,cellular,374,success,no,482,1
1477,technician,1355,yes,no,cellular,-1,unknown,no,1180,1
5302,self-employed,144,yes,no,unknown,-1,unknown,no,676,1
1201,retired,55,no,no,cellular,-1,unknown,no,207,0
6452,management,3848,yes,no,cellular,-1,unknown,no,222,1
3126,management,448,no,no,cellular,-1,unknown,no,324,1
4776,admin.,430,yes,no,cellular,-1,unknown,no,82,0
3138,services,0,yes,no,unknown,-1,unknown,no,1036,1
1308,management,924,no,no,cellular,94,success,no,231,1
5704,student,67,no,no,cellular,199,other,no,329,1
1517,blue-collar,520,yes,no,cellular,-1,unknown,no,476,1
6678,technician,197,no,no,cellular,-1,unknown,no,78,1
795,management,-240,no,yes,unknown,-1,unknown,no,160,0
1518,technician,541,yes,no,cellular,-1,unknown,no,656,1
431,admin.,542,yes,no,unknown,-1,unknown,no,604,0
6576,services,12,no,no,cellular,-1,unknown,no,126,1
1653,technician,309,yes,no,unknown,-1,unknown,no,214,0
385,technician,127,no,no,cellular,-1,unknown,no,117,1
7156,entrepreneur,7752,yes,no,cellular,-1,unknown,no,138,0
4266,admin.,127,no,no,cellular,-1,unknown,no,1334,1
7238,student,381,no,no,cellular,189,other,no,696,1
3751,unemployed,12,no,no,cellular,187,failure,no,511,1
4091,management,1240,yes,no,cellular,260,other,no,505,0
4566,blue-collar,1127,yes,no,telephone,349,failure,no,43,0
7194,management,143,no,no,cellular,-1,unknown,no,832,0
5542,management,11385,no,no,cellular,-1,unknown,no,269,1
