,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,day,duration,previous,deposit
2295,55,admin.,46,no,no,cellular,aug,4,-1,unknown,married,tertiary,29,59,0,0
3825,37,blue-collar,1330,no,no,cellular,apr,1,-1,unknown,married,secondary,30,390,0,1
6690,38,entrepreneur,1110,yes,no,cellular,nov,2,183,failure,married,tertiary,20,888,2,1
7102,31,unknown,526,no,no,cellular,aug,13,-1,unknown,married,tertiary,26,130,0,0
2022,34,services,0,yes,yes,unknown,may,1,-1,unknown,divorced,secondary,20,203,0,0
335,49,services,1830,yes,no,cellular,aug,1,179,success,married,primary,13,261,1,1
4312,32,blue-collar,12198,yes,no,cellular,may,1,-1,unknown,single,primary,18,178,0,1
5933,74,retired,1714,no,no,telephone,feb,1,-1,unknown,married,secondary,17,127,0,1
5640,50,blue-collar,3558,no,no,cellular,aug,10,-1,unknown,married,secondary,26,84,0,0
2927,39,management,1241,yes,no,cellular,jun,2,-1,unknown,married,tertiary,5,138,0,0
2556,40,blue-collar,1844,yes,no,cellular,may,1,-1,unknown,married,secondary,11,231,0,0
4414,31,management,0,yes,no,cellular,sep,1,-1,unknown,single,tertiary,8,76,0,0
2302,35,self-employed,347,no,no,unknown,jun,1,-1,unknown,married,secondary,20,231,0,0
6998,42,technician,-805,no,no,cellular,aug,6,-1,unknown,married,tertiary,8,103,0,0
1708,32,self-employed,14522,no,no,cellular,nov,7,-1,unknown,married,tertiary,21,221,0,0
3661,57,admin.,6005,yes,no,cellular,may,1,323,failure,married,secondary,8,704,6,1
3923,28,blue-collar,1238,yes,no,unknown,may,1,-1,unknown,married,secondary,14,246,0,0
4273,38,technician,206,no,no,cellular,apr,2,-1,unknown,married,tertiary,8,350,0,1
5699,53,technician,1982,yes,yes,cellular,nov,1,-1,unknown,married,secondary,27,160,0,1
2015,36,technician,664,no,no,cellular,aug,3,-1,unknown,single,secondary,22,309,0,0
3701,50,blue-collar,4979,no,no,telephone,apr,1,-1,unknown,married,primary,6,180,0,1
5668,28,admin.,261,yes,yes,cellular,sep,2,98,success,single,secondary,9,259,4,1
6456,54,retired,11,yes,yes,cellular,aug,10,-1,unknown,married,primary,18,48,0,0
2721,59,housemaid,454,no,no,cellular,aug,1,-1,unknown,married,secondary,21,162,0,0
3116,30,services,48,yes,no,cellular,jul,13,-1,unknown,married,secondary,31,662,0,1
4453,52,blue-collar,297,yes,no,unknown,may,1,-1,unknown,married,tertiary,7,55,0,0
3880,32,management,3283,no,no,cellular,aug,2,191,success,single,tertiary,12,623,2,1
2008,28,technician,922,yes,no,cellular,apr,1,-1,unknown,single,secondary,7,304,0,0
3685,52,technician,-38,no,no,unknown,jun,1,-1,unknown,married,secondary,6,613,0,0
2963,82,retired,243,no,no,cellular,jul,1,180,success,married,primary,26,275,2,1
3843,35,technician,1473,yes,no,unknown,may,3,-1,unknown,married,tertiary,12,84,0,0
5151,64,retired,315,no,no,cellular,feb,1,-1,unknown,divorced,primary,17,154,0,1
2785,35,management,4348,yes,no,cellular,apr,3,217,failure,single,tertiary,2,1074,8,0
1481,32,technician,0,yes,yes,cellular,may,2,-1,unknown,single,tertiary,13,440,0,1
2167,58,retired,999,no,no,cellular,jul,6,-1,unknown,single,primary,25,188,0,0
6865,31,management,1308,no,no,cellular,aug,3,-1,unknown,single,tertiary,22,323,0,0
6824,36,management,2547,no,no,cellular,jul,1,-1,unknown,married,tertiary,31,292,0,0
5562,31,management,0,no,no,cellular,aug,6,-1,unknown,single,tertiary,25,101,0,0
2273,49,technician,550,yes,no,unknown,jun,2,-1,unknown,married,secondary,5,412,0,0
2860,36,management,490,no,no,cellular,aug,8,98,failure,single,tertiary,28,207,1,1
6196,32,technician,514,yes,yes,cellular,may,1,168,failure,single,tertiary,7,138,1,0
2115,46,blue-collar,1568,yes,no,cellular,jun,1,55,other,married,secondary,2,310,6,1
3949,55,admin.,139,no,no,cellular,apr,1,-1,unknown,married,secondary,30,241,0,1
128,54,blue-collar,1895,yes,no,cellular,apr,1,-1,unknown,married,primary,17,345,0,0
2540,57,retired,9367,no,no,cellular,may,4,92,success,married,primary,14,700,7,1
5678,32,management,2974,yes,no,cellular,apr,1,4,failure,single,tertiary,24,227,1,1
3204,37,management,72,yes,yes,cellular,apr,5,150,failure,single,tertiary,20,885,7,1
4412,29,management,0,yes,no,unknown,may,12,-1,unknown,single,tertiary,30,539,0,1
605,27,technician,1842,yes,yes,cellular,may,2,300,failure,single,secondary,18,687,1,0
1761,36,technician,1327,no,no,cellular,oct,2,-1,unknown,married,tertiary,29,174,0,0
6990,34,management,273,yes,no,cellular,may,1,175,failure,married,tertiary,14,492,2,1
2016,32,services,689,yes,yes,cellular,jun,3,-1,unknown,married,secondary,16,162,0,1
117,57,entrepreneur,1153,yes,yes,unknown,jun,6,-1,unknown,married,primary,9,238,0,0
4529,35,management,2646,no,no,cellular,oct,1,182,success,single,tertiary,13,221,1,1
2612,38,management,1199,no,no,cellular,aug,1,-1,unknown,married,tertiary,3,482,0,1
5761,71,retired,5584,no,no,cellular,aug,3,-1,unknown,divorced,secondary,21,534,0,1
5697,38,admin.,930,yes,no,cellular,may,1,-1,unknown,divorced,secondary,5,46,0,0
448,42,management,0,no,no,cellular,aug,3,-1,unknown,married,tertiary,6,81,0,0
884,36,admin.,191,yes,no,cellular,jul,7,-1,unknown,single,secondary,25,18,0,0
2699,28,admin.,1104,yes,no,cellular,jul,7,-1,unknown,single,tertiary,28,73,0,0
4604,41,management,0,no,no,cellular,aug,2,-1,unknown,divorced,secondary,6,438,0,0
4480,31,technician,846,no,no,cellular,may,3,205,failure,single,secondary,26,405,2,1
4789,41,management,298,no,no,cellular,may,3,272,other,married,tertiary,4,63,1,0
4059,29,admin.,41,yes,no,cellular,aug,2,-1,unknown,single,tertiary,13,148,0,1
6836,26,self-employed,551,no,no,cellular,jul,1,-1,unknown,single,secondary,8,531,0,1
4686,51,retired,1495,no,no,telephone,jul,4,-1,unknown,married,primary,25,1946,0,1
1395,35,technician,670,no,no,cellular,apr,4,182,success,single,tertiary,13,278,2,1
860,44,management,282,no,no,cellular,oct,3,-1,unknown,married,unknown,6,296,0,1
886,39,admin.,-367,yes,no,cellular,apr,2,-1,unknown,married,secondary,16,667,0,0
3273,47,admin.,3480,no,no,cellular,apr,1,-1,unknown,married,secondary,16,443,0,1
6981,27,blue-collar,0,yes,no,cellular,jul,6,-1,unknown,married,secondary,17,444,0,0
2651,42,management,266,no,yes,cellular,jan,1,-1,unknown,divorced,tertiary,28,228,0,0
6745,30,management,314,no,no,cellular,nov,2,175,success,married,tertiary,19,364,2,0
827,35,blue-collar,4366,yes,no,unknown,may,3,-1,unknown,married,primary,28,173,0,0
6430,37,technician,1580,no,no,cellular,aug,12,-1,unknown,married,secondary,22,92,0,0
549,23,student,0,no,no,cellular,aug,1,99,success,single,secondary,7,217,7,1
364,49,management,1050,yes,no,cellular,nov,1,-1,unknown,married,tertiary,18,924,0,1
6716,31,services,447,no,no,cellular,jun,3,77,success,married,secondary,4,327,3,1
5742,31,management,3914,no,yes,cellular,jan,1,-1,unknown,married,tertiary,29,266,0,0
5408,57,retired,9367,no,no,cellular,feb,1,90,success,married,primary,11,981,6,1
1312,59,services,2965,yes,no,cellular,may,3,-1,unknown,married,secondary,13,1970,0,1
3491,31,services,418,yes,yes,cellular,jul,1,-1,unknown,married,secondary,9,219,0,0
481,44,services,618,no,no,cellular,may,1,-1,unknown,single,secondary,12,193,0,1
2658,38,services,0,no,no,cellular,jul,3,-1,unknown,married,primary,28,33,0,0
7120,26,admin.,5231,no,yes,cellular,jul,2,-1,unknown,married,secondary,17,222,0,0
4260,26,technician,515,no,no,cellular,may,1,-1,unknown,single,tertiary,31,775,0,1
7186,28,student,2351,no,no,telephone,oct,1,-1,unknown,single,secondary,22,157,0,1
2305,48,management,268,yes,no,cellular,jul,7,-1,unknown,married,secondary,28,458,0,1
5156,38,management,613,no,no,cellular,apr,1,86,success,married,tertiary,30,242,1,1
2168,78,retired,2628,no,no,telephone,apr,2,-1,unknown,divorced,unknown,14,129,0,0
3329,25,technician,-276,yes,no,unknown,jun,1,-1,unknown,married,secondary,4,105,0,0
3467,33,management,0,yes,no,cellular,apr,1,-1,unknown,married,tertiary,17,378,0,1
2395,33,technician,1699,no,no,cellular,jan,1,83,success,married,tertiary,28,202,3,1
5123,44,blue-collar,1308,no,yes,unknown,jun,1,-1,unknown,single,primary,19,161,0,0
6141,33,student,2321,no,no,cellular,apr,2,381,failure,single,unknown,15,699,2,0
4928,42,blue-collar,625,no,no,unknown,jun,3,-1,unknown,single,secondary,19,651,0,1
1791,35,management,0,yes,no,telephone,oct,1,-1,unknown,divorced,tertiary,29,171,0,1
1429,57,management,657,yes,no,telephone,may,5,-1,unknown,married,secondary,11,20,0,0
1226,27,services,504,yes,no,cellular,may,5,362,other,single,secondary,18,106,8,0
79,35,self-employed,951,yes,no,cellular,nov,2,-1,unknown,single,secondary,19,220,0,0
2824,38,services,775,no,no,cellular,feb,3,182,success,married,secondary,12,1835,2,1
3168,38,blue-collar,0,yes,no,cellular,oct,1,183,success,divorced,secondary,21,576,4,1
6148,32,services,659,yes,no,cellular,apr,6,-1,unknown,single,secondary,20,12,0,0
2739,25,blue-collar,-191,yes,no,unknown,jun,7,-1,unknown,single,secondary,19,958,0,1
2323,59,retired,148,yes,yes,cellular,may,2,366,other,married,tertiary,8,685,1,1
4343,36,blue-collar,2176,yes,no,unknown,may,2,-1,unknown,single,primary,28,52,0,0
2986,26,blue-collar,184,no,no,cellular,feb,2,6,other,single,secondary,3,110,1,0
3588,60,technician,-50,no,no,cellular,aug,12,-1,unknown,divorced,secondary,28,433,0,0
3496,46,services,0,no,no,cellular,aug,4,-1,unknown,married,secondary,18,74,0,0
1512,46,housemaid,312,yes,yes,cellular,jul,7,-1,unknown,married,primary,25,137,0,0
3863,45,entrepreneur,488,yes,no,telephone,jul,11,-1,unknown,married,primary,28,90,0,0
6583,51,blue-collar,1432,no,no,cellular,jul,1,-1,unknown,married,unknown,9,388,0,0
6175,56,blue-collar,316,yes,no,unknown,may,1,-1,unknown,married,secondary,19,27,0,0
6957,24,blue-collar,-398,yes,no,cellular,may,3,355,other,single,secondary,18,14,4,0
7063,45,blue-collar,10252,no,no,cellular,sep,1,141,success,married,secondary,22,173,2,1
2520,48,technician,83,no,yes,cellular,aug,6,-1,unknown,divorced,tertiary,19,243,0,0
2840,63,technician,896,yes,no,cellular,aug,2,-1,unknown,married,secondary,14,276,0,1
3555,49,blue-collar,102,no,no,cellular,aug,2,-1,unknown,married,secondary,29,210,0,0
4216,37,management,62,yes,no,cellular,aug,2,272,success,single,tertiary,2,428,8,1
3314,33,admin.,30,yes,no,telephone,may,2,-1,unknown,married,secondary,5,125,0,0
459,35,services,167,no,yes,cellular,jul,2,-1,unknown,single,primary,11,614,0,1
4984,54,retired,0,yes,no,cellular,jul,2,-1,unknown,married,primary,11,159,0,0
7108,55,housemaid,77,no,no,cellular,jul,6,-1,unknown,divorced,primary,31,463,0,1
5731,26,management,222,no,no,cellular,oct,1,120,success,single,tertiary,26,318,3,1
3091,47,services,0,yes,no,telephone,jul,1,-1,unknown,married,secondary,9,250,0,0
6729,61,retired,0,yes,yes,telephone,aug,13,-1,unknown,married,primary,18,280,0,0
2835,52,management,0,no,no,unknown,jun,3,-1,unknown,married,primary,5,85,0,0
4888,45,admin.,2033,no,no,cellular,may,4,-1,unknown,married,unknown,28,48,0,0
753,49,technician,788,no,no,unknown,jun,7,-1,unknown,married,secondary,17,162,0,0
2354,39,admin.,607,yes,no,cellular,may,2,364,failure,married,secondary,12,454,3,1
7375,74,retired,1843,no,no,cellular,mar,1,185,success,married,tertiary,15,192,2,1
2559,33,unemployed,4874,no,no,telephone,feb,2,-1,unknown,single,tertiary,22,363,0,0
7056,29,technician,2485,no,no,telephone,jul,6,-1,unknown,single,tertiary,24,48,0,0
5171,78,retired,2787,no,no,telephone,jul,1,-1,unknown,divorced,primary,1,372,0,1
3122,30,admin.,873,no,no,cellular,oct,1,216,failure,single,secondary,7,301,2,0
4030,71,technician,3020,no,no,telephone,jul,1,270,failure,married,secondary,30,304,3,1
2238,29,blue-collar,694,yes,yes,cellular,jul,4,-1,unknown,single,unknown,16,1806,0,1
1945,29,management,697,no,no,cellular,feb,1,-1,unknown,single,tertiary,4,206,0,1
3670,74,retired,1843,no,no,cellular,sep,2,184,success,married,tertiary,15,251,3,1
4525,31,management,78,yes,no,cellular,jul,2,-1,unknown,single,tertiary,22,369,0,0
5304,57,management,6468,yes,no,cellular,sep,1,157,failure,divorced,tertiary,4,730,4,1
7130,52,services,2081,yes,no,unknown,may,1,-1,unknown,married,secondary,29,150,0,0
5435,27,technician,7102,yes,no,unknown,may,9,-1,unknown,married,secondary,30,141,0,0
4043,45,blue-collar,756,yes,no,unknown,may,2,-1,unknown,divorced,secondary,6,179,0,0
1667,39,self-employed,0,yes,no,unknown,may,2,-1,unknown,divorced,secondary,23,210,0,0
4467,62,management,997,no,no,cellular,apr,1,304,success,married,tertiary,22,554,2,1
4602,27,services,302,no,no,cellular,jul,1,-1,unknown,single,secondary,3,203,0,1
2348,47,technician,1013,no,no,cellular,sep,1,92,failure,divorced,secondary,15,170,3,1
2624,32,technician,-300,no,no,cellular,aug,9,-1,unknown,married,secondary,28,226,0,0
4306,50,technician,2313,no,no,cellular,aug,1,-1,unknown,married,tertiary,5,553,0,1
4254,39,technician,15,yes,no,cellular,apr,1,-1,unknown,single,secondary,30,510,0,1
3300,61,management,985,no,no,cellular,aug,6,-1,unknown,married,secondary,18,998,0,1
3743,58,unemployed,18,no,no,cellular,jul,1,-1,unknown,married,secondary,31,70,0,0
7320,29,unemployed,150,yes,no,cellular,may,1,-1,unknown,single,tertiary,5,165,0,0
1173,73,retired,5539,no,no,telephone,aug,1,-1,unknown,married,primary,6,338,0,1
5146,51,housemaid,1613,no,no,cellular,aug,1,-1,unknown,divorced,tertiary,4,870,0,1
235,37,management,3236,no,no,cellular,may,2,202,other,married,tertiary,20,291,5,1
5834,24,management,1506,no,no,cellular,jun,2,95,success,single,tertiary,12,239,4,1
2919,35,management,533,no,no,cellular,aug,12,-1,unknown,married,secondary,6,221,0,0
4442,32,admin.,56,yes,no,cellular,feb,1,258,other,married,secondary,2,275,1,0
5088,60,entrepreneur,83,yes,no,cellular,jul,2,-1,unknown,married,primary,17,302,0,0
3559,32,management,1477,yes,no,cellular,nov,1,-1,unknown,married,secondary,18,111,0,0
4653,23,student,0,no,no,cellular,aug,1,-1,unknown,single,tertiary,10,213,0,1
5843,45,management,2813,yes,no,cellular,may,1,-1,unknown,divorced,tertiary,13,43,0,0
1537,36,admin.,2556,yes,no,cellular,apr,1,-1,unknown,single,secondary,13,342,0,0
4835,41,admin.,1,yes,no,telephone,may,2,361,failure,married,tertiary,18,327,3,1
1691,37,technician,1,yes,no,unknown,may,1,-1,unknown,married,secondary,6,608,0,1
6479,31,services,1783,yes,yes,cellular,may,1,-1,unknown,married,secondary,6,219,0,0
3070,40,blue-collar,137,no,yes,cellular,jul,1,-1,unknown,married,primary,10,214,0,0
5098,35,management,-196,yes,no,cellular,jul,2,-1,unknown,married,tertiary,22,216,0,0
1266,28,management,223,yes,no,cellular,jun,1,278,success,single,tertiary,1,303,3,1
6207,45,admin.,1206,no,no,telephone,feb,1,446,failure,married,secondary,8,309,3,1
1775,25,admin.,122,yes,no,cellular,may,2,-1,unknown,single,secondary,7,481,0,1
2527,54,management,1114,yes,no,cellular,nov,2,175,other,married,tertiary,21,1195,1,0
6104,28,entrepreneur,1734,yes,no,unknown,jun,3,-1,unknown,single,secondary,3,161,0,0
4748,42,management,11008,no,no,cellular,jul,6,405,success,single,tertiary,28,822,1,1
3625,50,entrepreneur,230,no,no,telephone,jul,4,-1,unknown,married,tertiary,30,1089,0,1
4702,27,services,955,no,no,cellular,apr,1,-1,unknown,single,secondary,23,206,0,1
516,24,technician,-126,yes,yes,unknown,may,2,-1,unknown,single,secondary,13,382,0,0
4791,45,technician,441,yes,no,cellular,feb,1,-1,unknown,divorced,secondary,2,535,0,0
3792,46,technician,3455,yes,no,unknown,may,2,-1,unknown,divorced,secondary,14,566,0,0
1978,37,self-employed,60,no,yes,unknown,jul,3,-1,unknown,divorced,tertiary,4,426,0,0
4543,52,management,335,no,no,cellular,oct,1,182,failure,married,secondary,21,411,1,1
6150,26,student,198,no,no,cellular,feb,1,-1,unknown,single,unknown,5,161,0,0
3173,31,management,156,no,no,cellular,aug,7,-1,unknown,married,tertiary,13,657,0,1
2186,30,management,2994,yes,no,cellular,mar,1,137,other,married,tertiary,26,156,1,0
5974,39,management,1425,yes,no,cellular,may,3,-1,unknown,married,tertiary,12,775,0,1
1023,31,technician,2744,yes,no,cellular,aug,2,-1,unknown,single,tertiary,8,309,0,0
2740,57,retired,0,yes,no,cellular,may,1,363,failure,married,secondary,5,127,4,0
2590,46,management,4693,no,yes,cellular,aug,1,394,failure,married,tertiary,7,79,2,1
4211,39,services,636,yes,no,telephone,may,1,-1,unknown,married,secondary,12,15,0,0
1488,46,technician,488,no,no,unknown,jun,1,-1,unknown,married,secondary,5,92,0,0
1728,36,management,1133,yes,no,cellular,aug,1,181,other,married,tertiary,4,293,2,1
6564,66,retired,995,no,no,cellular,feb,2,-1,unknown,married,secondary,27,131,0,1
5876,54,admin.,0,yes,yes,cellular,jul,1,-1,unknown,married,secondary,23,117,0,0
3839,47,blue-collar,113,yes,no,unknown,may,1,-1,unknown,married,primary,13,276,0,0
6145,62,retired,2557,yes,no,cellular,sep,1,216,success,married,tertiary,14,211,7,1
4843,58,admin.,247,no,yes,unknown,jun,6,-1,unknown,single,secondary,20,66,0,0
4388,47,retired,3033,no,no,cellular,sep,1,-1,unknown,single,primary,8,293,0,1
126,43,services,774,no,no,cellular,jun,1,91,success,married,secondary,24,482,2,1
674,61,retired,1853,no,no,telephone,aug,1,181,success,married,secondary,10,520,2,1
5200,47,technician,0,yes,no,cellular,may,1,-1,unknown,married,secondary,25,234,0,0
2388,53,admin.,459,no,no,cellular,apr,1,-1,unknown,married,secondary,5,558,0,1
5673,40,blue-collar,679,yes,no,cellular,apr,2,304,failure,married,secondary,17,642,1,0
7285,54,blue-collar,-473,yes,no,cellular,may,1,351,failure,divorced,unknown,14,239,2,0
2802,30,blue-collar,35,yes,no,cellular,jul,2,-1,unknown,married,primary,11,366,0,0
89,55,management,0,no,no,cellular,aug,4,-1,unknown,divorced,tertiary,18,309,0,1
494,54,technician,3994,no,yes,cellular,apr,2,-1,unknown,married,secondary,16,299,0,1
1426,48,blue-collar,418,yes,no,unknown,may,3,-1,unknown,married,primary,9,102,0,0
1203,36,management,1373,yes,no,unknown,may,2,-1,unknown,single,tertiary,20,144,0,0
3578,38,management,633,no,no,cellular,jul,3,-1,unknown,single,tertiary,9,171,0,0
692,39,management,633,no,no,cellular,nov,2,133,failure,single,tertiary,19,105,3,0
6320,44,management,2422,yes,no,cellular,apr,2,269,failure,divorced,tertiary,16,399,2,0
5446,61,retired,197,no,no,cellular,feb,1,-1,unknown,married,primary,17,113,0,1
2671,47,blue-collar,3630,yes,no,unknown,may,4,-1,unknown,married,secondary,14,133,0,0
6819,26,technician,192,yes,no,unknown,may,1,-1,unknown,single,tertiary,15,477,0,0
6117,27,admin.,5,yes,no,cellular,jul,2,-1,unknown,single,unknown,17,225,0,0
11,31,management,1170,no,no,cellular,aug,4,-1,unknown,married,tertiary,20,200,0,0
1877,39,management,13578,yes,no,cellular,nov,2,-1,unknown,married,secondary,21,185,0,0
5261,32,admin.,184,yes,no,unknown,may,4,-1,unknown,single,secondary,8,230,0,0
2486,32,admin.,200,no,no,cellular,sep,1,29,failure,married,secondary,1,729,3,1
1559,52,housemaid,3283,no,no,unknown,jun,1,-1,unknown,married,primary,11,553,0,0
1390,37,admin.,0,no,no,unknown,jun,1,-1,unknown,married,secondary,9,89,0,0
6467,40,admin.,-666,yes,no,unknown,may,2,-1,unknown,married,secondary,27,107,0,0
6112,42,services,410,no,no,cellular,nov,2,-1,unknown,single,unknown,21,34,0,0
5986,27,admin.,16,yes,no,cellular,feb,3,-1,unknown,married,secondary,3,54,0,0
1358,29,student,163,no,no,cellular,aug,1,-1,unknown,single,tertiary,3,249,0,1
3846,36,unemployed,1291,no,no,cellular,apr,1,86,success,single,tertiary,30,195,1,1
1190,57,management,0,yes,no,cellular,nov,1,-1,unknown,married,tertiary,21,67,0,0
1636,48,blue-collar,-254,no,yes,cellular,aug,4,-1,unknown,married,primary,29,134,0,0
4652,33,services,2881,no,no,cellular,may,1,328,success,single,secondary,26,289,1,1
1496,40,self-employed,10346,no,no,cellular,jun,2,207,other,single,tertiary,15,491,1,1
892,36,management,538,no,no,cellular,jun,1,183,success,single,tertiary,23,339,5,1
1660,33,admin.,315,yes,yes,cellular,may,3,-1,unknown,single,secondary,14,888,0,1
3557,73,retired,934,no,no,cellular,sep,5,-1,unknown,married,primary,14,961,0,1
853,34,services,1076,no,no,cellular,may,1,182,success,married,secondary,12,152,6,1
