,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,day,duration,previous,deposit
2688,69,retired,2473,no,no,cellular,jul,3,-1,unknown,married,secondary,8,967,0,1
4574,36,management,0,yes,no,telephone,oct,1,143,failure,married,tertiary,23,140,3,1
4300,36,management,-508,yes,no,cellular,apr,2,-1,unknown,single,tertiary,17,832,0,0
802,31,self-employed,2589,no,no,cellular,nov,1,-1,unknown,single,tertiary,21,614,0,1
6817,34,admin.,0,yes,yes,cellular,may,1,-1,unknown,married,primary,14,1020,0,1
1594,58,blue-collar,544,no,no,unknown,jun,1,-1,unknown,married,secondary,17,97,0,0
607,40,blue-collar,1451,no,no,cellular,jun,1,-1,unknown,married,secondary,1,314,0,1
133,50,technician,797,yes,no,unknown,may,1,-1,unknown,married,secondary,6,354,0,0
2382,43,technician,-1701,yes,no,unknown,may,1,-1,unknown,married,secondary,26,285,0,0
5069,58,self-employed,327,no,yes,cellular,jul,2,-1,unknown,married,tertiary,14,145,0,0
2732,32,technician,1855,no,no,cellular,sep,2,134,other,single,tertiary,15,126,1,1
5062,32,management,62,yes,no,cellular,may,1,-1,unknown,married,tertiary,14,166,0,0
5785,42,technician,-106,yes,no,unknown,may,1,-1,unknown,divorced,secondary,29,95,0,0
6463,30,management,8089,yes,no,cellular,mar,2,294,failure,married,tertiary,18,232,2,1
4152,82,retired,8603,no,no,cellular,oct,3,107,success,married,primary,22,306,1,1
3387,31,management,927,no,no,cellular,aug,4,-1,unknown,married,tertiary,18,100,0,0
223,53,entrepreneur,288,no,no,unknown,may,1,-1,unknown,married,secondary,6,69,0,0
6513,59,retired,21,yes,no,telephone,nov,2,-1,unknown,divorced,secondary,19,121,0,0
4173,32,blue-collar,760,yes,no,cellular,apr,1,148,other,single,secondary,16,445,2,0
2047,77,retired,7802,no,no,telephone,may,1,92,success,married,tertiary,4,421,2,1
1479,49,blue-collar,-9,yes,yes,unknown,may,1,-1,unknown,divorced,primary,5,389,0,0
6585,31,blue-collar,1779,yes,no,unknown,jun,2,-1,unknown,married,secondary,5,85,0,0
2107,66,retired,1948,no,no,cellular,jan,1,91,success,married,tertiary,28,216,4,1
972,54,management,8295,no,no,cellular,jun,1,-1,unknown,married,tertiary,5,207,0,1
4871,39,blue-collar,70,no,no,unknown,may,1,-1,unknown,married,primary,8,813,0,1
757,50,technician,778,no,no,cellular,jul,1,-1,unknown,married,secondary,23,16,0,0
3143,33,technician,346,yes,yes,cellular,jul,1,-1,unknown,married,secondary,24,379,0,0
1225,36,technician,-393,no,no,telephone,aug,4,-1,unknown,married,secondary,14,119,0,0
5336,34,management,757,no,no,cellular,aug,4,-1,unknown,single,tertiary,18,37,0,0
1090,40,management,0,yes,no,cellular,feb,1,-1,unknown,married,tertiary,2,279,0,0
6500,40,technician,277,yes,no,unknown,may,2,-1,unknown,single,secondary,14,274,0,0
6715,51,blue-collar,2095,yes,yes,cellular,feb,4,-1,unknown,married,primary,2,438,0,0
7050,44,services,5781,yes,yes,cellular,may,1,-1,unknown,married,secondary,15,195,0,0
432,32,blue-collar,333,yes,no,cellular,may,2,-1,unknown,married,secondary,8,501,0,1
183,47,unemployed,312,no,no,cellular,jul,1,-1,unknown,married,secondary,29,884,0,1
1112,33,management,3770,no,no,cellular,jan,2,-1,unknown,single,tertiary,28,757,0,0
2730,49,services,1830,yes,no,cellular,feb,1,-1,unknown,married,primary,15,136,0,1
4343,36,blue-collar,2176,yes,no,unknown,may,2,-1,unknown,single,primary,28,52,0,0
5080,72,retired,1388,no,no,telephone,oct,1,-1,unknown,married,primary,20,513,0,1
5776,52,technician,0,no,no,cellular,nov,3,92,failure,married,tertiary,9,467,7,1
2922,29,management,573,yes,yes,unknown,jun,4,-1,unknown,single,tertiary,16,190,0,0
6439,66,retired,2883,no,no,cellular,apr,1,-1,unknown,married,primary,23,158,0,1
449,50,management,2050,no,no,cellular,aug,3,-1,unknown,married,tertiary,6,158,0,0
5742,31,management,3914,no,yes,cellular,jan,1,-1,unknown,married,tertiary,29,266,0,0
2311,37,blue-collar,157,yes,no,unknown,may,8,-1,unknown,married,primary,30,833,0,0
6436,33,entrepreneur,135,yes,no,cellular,apr,1,345,failure,married,secondary,17,114,2,0
3572,45,unemployed,2040,no,no,telephone,feb,1,-1,unknown,married,secondary,2,803,0,1
3623,40,services,0,yes,no,cellular,nov,1,185,failure,married,secondary,21,43,2,0
3023,40,management,4396,no,no,cellular,aug,3,-1,unknown,married,secondary,12,432,0,1
4516,31,blue-collar,43,yes,no,unknown,may,3,-1,unknown,married,secondary,19,405,0,0
1603,37,technician,6101,no,no,cellular,may,5,87,success,single,tertiary,4,60,1,0
6232,39,technician,506,yes,no,cellular,jul,2,-1,unknown,single,secondary,7,718,0,1
6193,40,blue-collar,1181,yes,no,cellular,feb,2,189,success,married,unknown,4,718,2,1
2383,27,housemaid,275,yes,no,cellular,may,2,-1,unknown,married,primary,14,196,0,0
2839,36,technician,818,yes,yes,cellular,aug,4,-1,unknown,single,secondary,19,96,0,0
1862,39,blue-collar,-294,yes,no,unknown,jun,2,-1,unknown,divorced,primary,5,181,0,0
5392,58,self-employed,1382,no,no,unknown,jun,1,-1,unknown,divorced,tertiary,9,700,0,1
761,45,management,644,yes,no,cellular,nov,1,168,success,divorced,secondary,19,418,1,1
6175,56,blue-collar,316,yes,no,unknown,may,1,-1,unknown,married,secondary,19,27,0,0
4573,40,admin.,260,yes,no,cellular,may,1,181,success,married,secondary,13,306,5,1
3712,42,technician,4945,yes,no,cellular,mar,2,-1,unknown,married,secondary,2,311,0,1
5786,49,technician,378,no,no,unknown,jun,2,-1,unknown,married,secondary,9,189,0,0
153,30,blue-collar,364,yes,yes,cellular,feb,1,-1,unknown,married,secondary,4,331,0,0
992,54,management,1660,no,no,cellular,nov,3,-1,unknown,married,secondary,20,337,0,0
3543,37,blue-collar,197,yes,no,unknown,may,3,-1,unknown,single,secondary,16,251,0,0
849,32,management,2,yes,no,cellular,sep,2,-1,unknown,single,tertiary,11,100,0,1
858,26,services,-379,yes,yes,cellular,jul,7,-1,unknown,married,secondary,22,1237,0,1
1111,30,admin.,2568,no,no,cellular,sep,1,100,other,single,secondary,4,563,4,1
7058,41,technician,862,no,no,cellular,nov,2,-1,unknown,married,secondary,18,474,0,0
6154,43,technician,3288,yes,no,cellular,nov,3,-1,unknown,married,secondary,21,775,0,1
3394,42,technician,314,yes,no,unknown,oct,1,-1,unknown,divorced,secondary,30,234,0,1
1848,34,blue-collar,1156,yes,no,unknown,may,2,-1,unknown,single,secondary,23,234,0,0
5882,36,blue-collar,17,yes,no,cellular,jul,1,-1,unknown,divorced,primary,16,329,0,0
2282,42,services,4216,no,no,cellular,jun,2,-1,unknown,married,tertiary,12,186,0,1
4697,31,management,354,no,no,cellular,apr,2,-1,unknown,single,tertiary,21,242,0,1
1084,62,management,3371,no,no,cellular,mar,1,178,success,married,tertiary,25,187,2,1
6176,40,management,0,yes,no,cellular,mar,2,-1,unknown,married,tertiary,25,506,0,1
91,33,management,4570,no,no,cellular,aug,2,-1,unknown,married,tertiary,22,1258,0,1
642,28,management,12,yes,no,cellular,sep,1,-1,unknown,married,tertiary,9,202,0,1
3631,35,admin.,777,no,yes,cellular,may,1,-1,unknown,single,tertiary,28,85,0,0
3182,57,blue-collar,739,yes,no,cellular,may,2,364,failure,single,primary,14,172,1,0
4487,32,blue-collar,1267,yes,no,cellular,may,2,-1,unknown,married,unknown,18,66,0,0
5900,43,management,3518,no,no,cellular,jun,2,-1,unknown,married,tertiary,15,181,0,1
1083,35,admin.,76,no,yes,unknown,jun,1,-1,unknown,married,secondary,17,107,0,0
4959,35,management,1133,yes,no,cellular,nov,1,-1,unknown,married,tertiary,3,102,0,1
2399,47,admin.,3696,no,no,cellular,jan,4,-1,unknown,single,secondary,12,758,0,1
670,55,management,446,no,no,cellular,feb,1,-1,unknown,divorced,tertiary,2,159,0,0
3217,53,housemaid,104,no,yes,unknown,jun,1,-1,unknown,married,primary,5,701,0,1
7349,42,management,1146,yes,no,unknown,may,2,-1,unknown,single,tertiary,15,98,0,0
5561,65,management,587,no,no,cellular,apr,2,-1,unknown,married,secondary,15,223,0,1
2401,35,unemployed,154,no,no,cellular,jul,4,181,failure,single,tertiary,29,200,2,1
6858,28,self-employed,805,no,no,cellular,feb,1,-1,unknown,single,tertiary,16,331,0,1
5221,32,blue-collar,889,yes,no,cellular,sep,1,99,success,married,secondary,10,185,5,1
2462,59,management,296,no,yes,cellular,jul,3,-1,unknown,married,tertiary,15,805,0,1
1792,46,unemployed,44,no,no,cellular,aug,1,-1,unknown,single,tertiary,14,225,0,1
6647,54,services,171,no,yes,cellular,jul,8,-1,unknown,married,secondary,14,673,0,0
7083,36,blue-collar,3935,yes,yes,unknown,may,6,-1,unknown,married,secondary,27,220,0,0
990,30,admin.,127,yes,no,cellular,may,6,368,other,single,secondary,18,16,1,0
1044,31,services,2038,yes,no,unknown,may,1,-1,unknown,single,secondary,20,148,0,0
321,29,unemployed,70,no,no,cellular,may,1,-1,unknown,single,tertiary,25,393,0,1
1315,35,technician,2823,yes,no,cellular,feb,1,-1,unknown,divorced,secondary,2,229,0,0
5735,51,blue-collar,201,yes,no,cellular,jul,2,-1,unknown,married,primary,17,582,0,1
5198,30,technician,194,no,yes,cellular,aug,3,-1,unknown,single,secondary,27,60,0,0
5703,32,technician,127,yes,no,cellular,aug,17,-1,unknown,single,tertiary,27,20,0,0
6310,34,admin.,661,yes,no,cellular,aug,2,183,failure,divorced,secondary,5,245,10,1
4834,46,admin.,272,no,no,cellular,jul,4,-1,unknown,single,secondary,31,149,0,0
4917,64,retired,4787,no,no,cellular,apr,1,182,success,married,secondary,28,392,1,1
659,32,management,4733,no,no,cellular,apr,1,-1,unknown,married,tertiary,30,532,0,1
3068,37,management,122,yes,no,unknown,may,2,-1,unknown,divorced,tertiary,19,1622,0,1
6657,60,retired,1091,no,no,cellular,jul,5,-1,unknown,divorced,secondary,30,441,0,1
437,34,services,528,yes,no,cellular,sep,3,100,other,single,secondary,2,121,5,1
458,31,technician,0,no,no,cellular,aug,6,-1,unknown,divorced,tertiary,27,581,0,1
4851,36,services,297,yes,yes,cellular,jul,5,-1,unknown,married,secondary,15,157,0,0
6056,55,admin.,-2,no,no,cellular,aug,1,-1,unknown,married,secondary,28,76,0,0
6503,31,technician,1173,yes,no,cellular,jul,3,-1,unknown,married,secondary,14,444,0,1
6301,29,student,2929,no,no,cellular,may,1,89,other,single,unknown,5,232,4,1
1296,52,admin.,-462,yes,no,cellular,feb,5,-1,unknown,married,secondary,9,172,0,0
1372,33,management,0,yes,no,cellular,may,1,-1,unknown,single,tertiary,13,585,0,1
941,61,retired,523,no,no,cellular,aug,3,183,success,married,secondary,13,211,4,1
3778,38,self-employed,746,no,no,unknown,jun,3,-1,unknown,married,secondary,20,256,0,0
299,34,management,101,yes,no,cellular,aug,5,-1,unknown,married,tertiary,13,209,0,0
1817,38,management,4174,no,no,cellular,oct,2,184,failure,married,tertiary,23,336,5,1
5441,33,services,523,yes,no,unknown,may,1,-1,unknown,single,unknown,28,86,0,1
3123,64,retired,380,no,no,cellular,aug,1,-1,unknown,married,tertiary,25,479,0,1
2366,37,management,0,no,no,unknown,jun,6,-1,unknown,married,tertiary,16,637,0,1
281,50,blue-collar,2590,yes,no,unknown,may,6,-1,unknown,married,primary,9,257,0,0
4363,45,blue-collar,360,no,no,unknown,jun,2,-1,unknown,married,primary,20,98,0,0
6350,42,technician,9324,no,no,cellular,aug,4,-1,unknown,married,secondary,27,67,0,0
6275,52,entrepreneur,7,no,no,cellular,jul,5,-1,unknown,divorced,secondary,24,150,0,0
1629,37,technician,127,yes,no,cellular,aug,1,193,success,married,tertiary,25,192,1,1
2059,36,management,3839,no,no,cellular,nov,1,-1,unknown,married,tertiary,19,146,0,0
1138,31,management,1343,yes,yes,unknown,may,1,-1,unknown,married,tertiary,21,85,0,0
1366,64,retired,846,no,no,cellular,feb,1,181,failure,married,tertiary,11,671,3,1
5024,33,technician,16992,yes,no,unknown,may,1,-1,unknown,married,tertiary,29,58,0,0
5788,36,services,52,yes,no,cellular,mar,2,179,success,married,secondary,5,498,7,1
2629,47,admin.,2601,no,no,cellular,sep,1,-1,unknown,married,secondary,24,261,0,1
762,40,self-employed,0,no,no,unknown,jun,1,-1,unknown,married,secondary,19,61,0,0
702,37,technician,2442,no,no,cellular,feb,3,-1,unknown,single,secondary,16,91,0,1
1135,51,blue-collar,0,no,no,unknown,jun,7,-1,unknown,married,unknown,2,61,0,0
6119,71,retired,3,no,no,cellular,aug,3,189,other,married,secondary,13,1175,1,0
871,30,management,8535,no,no,cellular,jun,2,-1,unknown,single,tertiary,18,393,0,1
4212,35,blue-collar,106,yes,no,cellular,apr,5,-1,unknown,married,secondary,14,252,0,0
587,49,blue-collar,259,no,no,unknown,may,2,-1,unknown,divorced,secondary,16,283,0,0
6003,59,retired,0,no,no,unknown,jun,1,-1,unknown,married,secondary,5,812,0,1
4569,34,blue-collar,1125,yes,yes,cellular,nov,2,-1,unknown,divorced,secondary,19,141,0,0
195,28,technician,-1042,yes,no,unknown,jun,2,-1,unknown,single,secondary,6,712,0,1
5141,57,admin.,2120,no,no,cellular,aug,4,-1,unknown,married,secondary,19,687,0,1
6910,46,blue-collar,-388,yes,yes,cellular,jul,1,-1,unknown,married,primary,10,207,0,0
2528,52,blue-collar,5828,yes,no,telephone,may,2,-1,unknown,married,secondary,13,276,0,0
7385,29,admin.,127,yes,yes,cellular,apr,1,-1,unknown,single,secondary,20,314,0,0
668,43,entrepreneur,2315,yes,yes,cellular,may,1,-1,unknown,married,primary,14,42,0,0
2746,32,blue-collar,15341,no,no,unknown,may,3,-1,unknown,single,secondary,21,738,0,0
104,40,blue-collar,-60,yes,no,cellular,jul,1,-1,unknown,married,secondary,21,250,0,0
895,54,technician,337,yes,no,unknown,may,2,-1,unknown,married,tertiary,28,302,0,0
6986,56,retired,13094,no,no,cellular,may,1,-1,unknown,divorced,tertiary,25,1064,0,1
4983,23,student,1298,no,no,cellular,jul,1,-1,unknown,single,secondary,14,603,0,1
2088,37,technician,0,yes,no,cellular,apr,4,149,other,married,secondary,16,657,1,0
315,42,admin.,105,no,no,unknown,jun,4,-1,unknown,married,secondary,11,1159,0,1
1113,43,management,7702,no,no,cellular,may,1,95,success,divorced,unknown,22,460,2,1
5201,47,admin.,1210,no,no,cellular,oct,1,91,failure,married,secondary,26,604,4,1
3033,57,blue-collar,6004,yes,no,cellular,aug,6,-1,unknown,married,secondary,12,157,0,0
5108,33,admin.,82,yes,no,cellular,jul,1,-1,unknown,married,secondary,25,735,0,1
1958,31,technician,2807,no,no,unknown,nov,1,-1,unknown,single,tertiary,8,154,0,1
4988,51,entrepreneur,606,yes,no,unknown,may,9,-1,unknown,married,unknown,28,560,0,1
3094,28,self-employed,160,no,no,unknown,nov,1,-1,unknown,single,tertiary,11,158,0,1
3004,38,blue-collar,947,yes,no,cellular,may,2,-1,unknown,single,primary,12,361,0,0
6494,27,student,5291,no,no,cellular,nov,2,92,failure,single,tertiary,12,192,2,1
2564,56,services,616,no,no,unknown,jun,1,-1,unknown,married,unknown,18,1812,0,0
3187,25,management,362,no,no,cellular,jun,2,-1,unknown,single,tertiary,3,617,0,1
2052,29,technician,938,no,no,cellular,nov,1,-1,unknown,single,secondary,3,358,0,1
2884,30,entrepreneur,2686,yes,no,cellular,jul,3,-1,unknown,married,primary,15,808,0,1
408,53,management,1624,no,no,cellular,aug,1,98,success,married,tertiary,6,107,6,1
2641,53,self-employed,290,no,yes,cellular,jul,3,-1,unknown,married,tertiary,24,303,0,0
4653,23,student,0,no,no,cellular,aug,1,-1,unknown,single,tertiary,10,213,0,1
3100,45,admin.,-11,yes,no,cellular,may,1,-1,unknown,single,secondary,5,247,0,0
3398,26,student,100,no,no,cellular,may,1,-1,unknown,single,secondary,26,445,0,1
1716,38,blue-collar,292,yes,yes,unknown,jun,2,-1,unknown,married,secondary,6,84,0,0
165,51,management,119,no,no,cellular,nov,1,165,failure,divorced,tertiary,17,200,2,0
4787,36,services,1227,yes,yes,cellular,may,5,341,failure,single,secondary,4,775,3,1
7173,38,technician,1655,no,no,cellular,jul,2,-1,unknown,single,secondary,29,392,0,0
3512,44,blue-collar,794,yes,no,cellular,feb,1,252,other,married,secondary,5,342,1,0
3563,32,services,133,no,no,cellular,apr,1,-1,unknown,single,secondary,15,171,0,1
5807,30,self-employed,3137,yes,no,cellular,jul,7,-1,unknown,single,tertiary,31,368,0,0
2142,39,entrepreneur,283,yes,no,unknown,may,2,-1,unknown,married,secondary,26,126,0,0
6686,28,unemployed,236,no,no,cellular,feb,3,-1,unknown,single,primary,6,460,0,0
1537,36,admin.,2556,yes,no,cellular,apr,1,-1,unknown,single,secondary,13,342,0,0
5329,38,management,715,yes,no,cellular,apr,1,132,failure,single,unknown,2,951,3,0
747,59,management,0,no,no,telephone,jul,3,-1,unknown,divorced,tertiary,30,196,0,0
846,47,management,682,no,no,cellular,aug,6,-1,unknown,married,tertiary,18,638,0,1
5801,30,management,3773,yes,no,unknown,may,1,-1,unknown,single,tertiary,27,99,0,0
5016,42,blue-collar,429,yes,no,cellular,may,1,370,failure,married,secondary,18,110,1,0
4473,59,self-employed,2013,no,no,cellular,nov,2,-1,unknown,married,tertiary,17,409,0,1
2164,55,services,0,no,no,cellular,sep,6,193,success,divorced,secondary,27,262,4,1
1733,45,entrepreneur,1273,yes,yes,cellular,nov,2,162,failure,divorced,tertiary,20,206,3,0
6589,44,services,191,yes,yes,cellular,may,1,-1,unknown,married,secondary,7,490,0,0
1203,36,management,1373,yes,no,unknown,may,2,-1,unknown,single,tertiary,20,144,0,0
434,34,management,3301,yes,no,cellular,jun,2,227,failure,married,tertiary,17,485,4,1
366,38,services,8876,no,no,cellular,feb,1,75,failure,married,secondary,2,280,1,0
3159,27,management,20585,no,no,cellular,jun,1,-1,unknown,single,tertiary,15,188,0,1
1172,31,technician,-302,no,no,cellular,aug,2,-1,unknown,married,secondary,13,195,0,0
5852,30,blue-collar,185,no,no,unknown,jun,1,-1,unknown,single,primary,26,11,0,0
4927,28,blue-collar,431,yes,no,cellular,may,2,363,failure,single,primary,13,68,2,0
2799,31,technician,268,no,no,unknown,may,2,-1,unknown,divorced,secondary,16,118,0,0
3,38,services,-87,yes,no,cellular,may,1,-1,unknown,single,primary,13,531,0,0
6277,35,services,719,yes,no,cellular,may,3,368,failure,single,secondary,18,1359,3,1
2123,25,blue-collar,-247,yes,no,cellular,jul,1,-1,unknown,single,secondary,23,633,0,1
5065,33,blue-collar,-253,yes,no,cellular,may,3,-1,unknown,married,secondary,12,89,0,0
689,54,blue-collar,2933,yes,no,unknown,may,2,-1,unknown,married,primary,15,144,0,0
489,39,unemployed,7005,yes,no,cellular,jul,2,184,success,married,primary,28,429,3,1
6398,25,admin.,131,yes,yes,unknown,may,1,-1,unknown,single,secondary,9,237,0,0
1150,41,self-employed,426,yes,no,unknown,jun,1,-1,unknown,single,unknown,19,75,0,0
3272,48,management,2892,no,no,cellular,jul,1,385,success,married,secondary,7,407,1,1
3415,45,management,1309,no,no,cellular,jul,1,-1,unknown,married,tertiary,2,367,0,1
2803,35,admin.,0,no,no,cellular,jul,11,-1,unknown,married,secondary,7,78,0,0
6800,57,retired,3783,yes,no,unknown,jun,3,-1,unknown,married,secondary,6,198,0,0
1154,20,student,801,no,no,cellular,nov,2,-1,unknown,single,unknown,11,244,0,1
399,36,technician,1109,no,no,cellular,aug,2,-1,unknown,married,tertiary,13,328,0,0
2296,56,blue-collar,771,yes,yes,unknown,jun,1,-1,unknown,married,secondary,19,254,0,0
491,32,management,0,yes,no,cellular,apr,3,-1,unknown,single,tertiary,30,370,0,1
3346,56,admin.,360,yes,yes,cellular,jul,2,-1,unknown,married,secondary,24,98,0,0
3322,35,entrepreneur,2971,no,no,cellular,nov,2,-1,unknown,married,secondary,21,112,0,0
3057,36,admin.,125,yes,no,unknown,may,1,-1,unknown,divorced,tertiary,26,172,0,0
1211,39,blue-collar,597,no,no,cellular,jul,6,-1,unknown,married,tertiary,16,686,0,1
857,26,management,170,no,no,cellular,jun,1,-1,unknown,single,tertiary,15,129,0,1
1904,42,blue-collar,273,no,no,unknown,jun,1,-1,unknown,married,secondary,12,315,0,0
1320,27,management,1720,no,no,cellular,jun,1,224,success,single,tertiary,15,910,3,1
6488,57,admin.,808,no,no,cellular,jul,3,-1,unknown,married,secondary,14,417,0,0
360,28,blue-collar,3430,yes,no,unknown,jun,6,-1,unknown,single,secondary,6,72,0,0
3300,61,management,985,no,no,cellular,aug,6,-1,unknown,married,secondary,18,998,0,1
3293,37,blue-collar,342,yes,no,cellular,may,2,175,failure,married,secondary,12,340,1,0
6658,62,self-employed,6,yes,no,cellular,apr,1,182,success,divorced,tertiary,13,103,3,1
3954,35,blue-collar,5271,yes,no,cellular,apr,2,-1,unknown,married,tertiary,14,119,0,0
2503,38,admin.,4023,no,no,unknown,jun,2,-1,unknown,single,secondary,11,339,0,0
1497,33,technician,1636,yes,no,cellular,may,1,66,success,single,tertiary,4,592,1,1
7135,34,technician,9851,yes,no,cellular,nov,5,-1,unknown,single,tertiary,20,128,0,0
