,age,job,balance,contact,month,campaign,pdays,poutcome,education,day,duration,previous,deposit
5309,43,management,481,cellular,jun,1,20,other,tertiary,3,187,1,1
6623,33,unemployed,1974,cellular,aug,2,191,failure,tertiary,14,498,1,1
5898,41,admin.,2498,cellular,aug,1,-1,unknown,secondary,12,411,0,1
165,51,management,119,cellular,nov,1,165,failure,tertiary,17,200,2,0
6011,35,admin.,286,cellular,apr,2,-1,unknown,tertiary,30,949,0,1
7173,38,technician,1655,cellular,jul,2,-1,unknown,secondary,29,392,0,0
3512,44,blue-collar,794,cellular,feb,1,252,other,secondary,5,342,1,0
5807,30,self-employed,3137,cellular,jul,7,-1,unknown,tertiary,31,368,0,0
2142,39,entrepreneur,283,unknown,may,2,-1,unknown,secondary,26,126,0,0
5329,38,management,715,cellular,apr,1,132,failure,unknown,2,951,3,0
5801,30,management,3773,unknown,may,1,-1,unknown,tertiary,27,99,0,0
5016,42,blue-collar,429,cellular,may,1,370,failure,secondary,18,110,1,0
4277,49,blue-collar,2146,cellular,may,2,353,other,primary,7,1516,2,1
2421,49,management,2881,cellular,mar,3,-1,unknown,tertiary,2,120,0,1
243,46,technician,1590,cellular,jul,2,-1,unknown,secondary,15,59,0,0
1733,45,entrepreneur,1273,cellular,nov,2,162,failure,tertiary,20,206,3,0
24,29,blue-collar,15,cellular,jun,1,-1,unknown,secondary,3,136,0,0
1208,48,services,-361,cellular,may,3,349,other,secondary,12,1062,3,1
1172,31,technician,-302,cellular,aug,2,-1,unknown,secondary,13,195,0,0
930,37,management,2283,cellular,may,2,98,failure,tertiary,6,243,2,1
3413,18,student,108,cellular,aug,1,-1,unknown,unknown,10,167,0,1
6516,52,blue-collar,2230,cellular,oct,3,-1,unknown,secondary,29,423,0,1
689,54,blue-collar,2933,unknown,may,2,-1,unknown,primary,15,144,0,0
6398,25,admin.,131,unknown,may,1,-1,unknown,secondary,9,237,0,0
1150,41,self-employed,426,unknown,jun,1,-1,unknown,unknown,19,75,0,0
470,34,blue-collar,261,cellular,feb,5,251,failure,secondary,3,88,3,0
6800,57,retired,3783,unknown,jun,3,-1,unknown,secondary,6,198,0,0
1554,38,management,179,unknown,aug,4,-1,unknown,tertiary,8,317,0,1
2296,56,blue-collar,771,unknown,jun,1,-1,unknown,secondary,19,254,0,0
6555,30,self-employed,2666,cellular,feb,1,-1,unknown,tertiary,4,467,0,1
3322,35,entrepreneur,2971,cellular,nov,2,-1,unknown,secondary,21,112,0,0
84,33,blue-collar,19,cellular,feb,1,271,other,secondary,4,56,1,0
4417,41,technician,1646,cellular,may,1,90,success,tertiary,5,258,7,1
59,45,blue-collar,154,unknown,may,1,-1,unknown,secondary,7,1138,0,1
1904,42,blue-collar,273,unknown,jun,1,-1,unknown,secondary,12,315,0,0
4955,35,technician,399,cellular,may,2,345,failure,secondary,13,496,3,1
4239,43,technician,2643,telephone,may,5,-1,unknown,tertiary,4,331,0,1
3293,37,blue-collar,342,cellular,may,2,175,failure,secondary,12,340,1,0
7135,34,technician,9851,cellular,nov,5,-1,unknown,tertiary,20,128,0,0
480,45,admin.,111,cellular,aug,1,-1,unknown,secondary,11,173,0,0
5051,38,technician,304,cellular,apr,2,-1,unknown,tertiary,20,8,0,0
893,38,management,1704,cellular,sep,1,-1,unknown,tertiary,1,222,0,0
6925,47,management,-230,cellular,feb,1,-1,unknown,tertiary,4,293,0,0
5593,62,blue-collar,180,cellular,jan,1,90,other,secondary,14,183,4,1
2401,35,unemployed,154,cellular,jul,4,181,failure,tertiary,29,200,2,1
5829,53,blue-collar,974,unknown,may,2,-1,unknown,secondary,26,197,0,0
5038,34,management,158,cellular,sep,2,132,failure,tertiary,9,278,4,1
6385,40,admin.,985,cellular,jun,3,50,failure,secondary,4,592,8,1
5186,39,technician,1104,cellular,aug,2,-1,unknown,secondary,7,395,0,1
4187,36,services,1177,cellular,feb,5,-1,unknown,secondary,3,50,0,0
3204,37,management,72,cellular,apr,5,150,failure,tertiary,20,885,7,1
439,38,blue-collar,1401,cellular,may,1,-1,unknown,primary,13,516,0,1
813,50,entrepreneur,816,cellular,nov,1,-1,unknown,tertiary,19,630,0,0
6887,39,services,702,cellular,apr,1,300,failure,secondary,8,303,1,0
5204,29,blue-collar,-382,cellular,jul,2,-1,unknown,primary,28,35,0,0
6068,77,retired,0,cellular,oct,1,60,success,tertiary,16,847,1,1
3270,48,technician,606,cellular,aug,4,-1,unknown,secondary,19,231,0,0
6434,36,technician,3350,cellular,apr,1,269,other,primary,16,86,3,0
1969,43,management,182,cellular,jan,1,-1,unknown,tertiary,28,152,0,0
1901,47,admin.,3676,cellular,oct,1,95,success,secondary,18,567,3,1
3563,32,services,133,cellular,apr,1,-1,unknown,secondary,15,171,0,1
5521,30,management,572,cellular,jun,3,183,success,tertiary,17,339,2,1
5989,56,management,310,unknown,jun,4,-1,unknown,tertiary,20,75,0,0
6626,33,technician,1257,cellular,jul,1,-1,unknown,tertiary,22,66,0,0
3003,32,self-employed,286,cellular,aug,1,-1,unknown,primary,6,175,0,0
5646,56,management,1390,cellular,nov,1,-1,unknown,tertiary,18,543,0,1
450,32,management,9317,cellular,nov,3,-1,unknown,tertiary,2,92,0,0
1921,20,student,6991,cellular,aug,2,-1,unknown,primary,12,178,0,1
630,31,services,181,cellular,nov,2,93,success,secondary,13,239,2,1
805,47,technician,442,cellular,may,1,-1,unknown,unknown,11,85,0,0
1450,34,admin.,151,cellular,may,1,370,other,secondary,12,590,1,1
2720,48,entrepreneur,104,cellular,nov,1,-1,unknown,secondary,18,55,0,0
1393,30,management,10884,cellular,may,2,-1,unknown,tertiary,4,333,0,1
7387,56,blue-collar,827,telephone,may,4,-1,unknown,primary,15,462,0,1
186,37,management,0,cellular,jan,2,196,other,tertiary,15,426,1,1
2022,34,services,0,unknown,may,1,-1,unknown,secondary,20,203,0,0
1053,31,technician,147,unknown,may,1,-1,unknown,secondary,7,374,0,0
3821,26,management,800,cellular,jan,2,-1,unknown,tertiary,30,405,0,0
4738,39,admin.,2854,unknown,jun,1,-1,unknown,secondary,2,64,0,0
4743,54,retired,767,unknown,jun,2,-1,unknown,primary,9,42,0,0
1436,60,management,79,unknown,jun,3,-1,unknown,tertiary,11,48,0,0
6096,60,retired,1099,cellular,jul,2,-1,unknown,secondary,11,764,0,1
3569,66,management,2149,cellular,may,2,90,success,unknown,26,135,11,1
1157,37,management,2283,cellular,aug,2,92,success,tertiary,6,303,4,1
5754,32,technician,53,cellular,aug,2,-1,unknown,tertiary,22,671,0,1
5265,54,management,203,cellular,nov,1,-1,unknown,tertiary,21,70,0,0
5306,45,admin.,3006,cellular,apr,2,-1,unknown,secondary,29,388,0,1
5697,38,admin.,930,cellular,may,1,-1,unknown,secondary,5,46,0,0
4805,49,management,178,cellular,aug,2,-1,unknown,tertiary,6,174,0,0
626,29,student,658,cellular,jul,2,244,other,secondary,15,198,4,1
2948,39,admin.,732,cellular,apr,4,-1,unknown,secondary,23,522,0,1
2140,49,blue-collar,0,cellular,jul,1,-1,unknown,secondary,9,625,0,1
2846,33,technician,317,cellular,jun,1,80,other,tertiary,4,323,14,1
6190,32,services,-198,unknown,may,3,-1,unknown,secondary,21,681,0,1
3988,36,technician,3,cellular,aug,4,-1,unknown,secondary,20,100,0,0
4913,54,retired,52,unknown,jun,3,-1,unknown,primary,19,184,0,0
5082,36,blue-collar,638,unknown,jun,2,-1,unknown,secondary,16,1395,0,1
1680,54,unemployed,3611,cellular,feb,1,-1,unknown,secondary,5,81,0,0
7325,41,admin.,110,cellular,feb,2,-1,unknown,secondary,5,76,0,0
7286,75,retired,2970,cellular,aug,1,-1,unknown,primary,12,641,0,1
1720,64,retired,571,cellular,apr,2,-1,unknown,secondary,20,1422,0,1
4496,42,management,525,cellular,aug,2,-1,unknown,tertiary,13,127,0,0
3758,32,unemployed,365,cellular,jan,3,-1,unknown,secondary,30,210,0,0
7231,58,management,3228,cellular,aug,2,-1,unknown,tertiary,19,58,0,0
1739,42,blue-collar,452,cellular,nov,2,-1,unknown,unknown,17,359,0,0
850,29,student,2929,cellular,aug,1,-1,unknown,unknown,11,91,0,0
1646,31,technician,-463,unknown,may,1,-1,unknown,secondary,28,210,0,0
1271,36,technician,4613,cellular,apr,1,134,failure,secondary,2,320,2,0
1199,43,admin.,132,cellular,may,2,71,success,secondary,27,187,1,1
6628,46,services,-119,cellular,jul,3,-1,unknown,secondary,22,151,0,0
1396,33,technician,0,cellular,aug,2,-1,unknown,secondary,13,78,0,0
6592,59,management,315,cellular,mar,1,176,failure,tertiary,2,591,2,1
4362,48,blue-collar,5366,unknown,may,3,-1,unknown,primary,21,248,0,0
4992,37,services,52,cellular,sep,1,185,success,secondary,6,908,9,1
1619,37,technician,-242,cellular,aug,6,-1,unknown,secondary,13,1149,0,1
6201,34,admin.,35,cellular,oct,1,69,failure,tertiary,15,76,2,0
3950,31,technician,1570,cellular,mar,4,286,failure,tertiary,8,277,1,1
3452,28,student,1377,cellular,may,2,-1,unknown,secondary,14,688,0,1
6747,44,admin.,777,cellular,may,3,350,failure,secondary,18,517,2,0
4532,26,services,179,cellular,jul,4,-1,unknown,primary,28,333,0,0
3174,73,retired,1388,telephone,jan,2,83,success,primary,11,767,1,1
3636,41,blue-collar,2413,unknown,jun,3,-1,unknown,secondary,16,64,0,0
2606,36,management,1379,cellular,may,1,186,failure,tertiary,25,189,1,1
6408,69,retired,482,cellular,jul,2,-1,unknown,primary,2,260,0,1
4744,72,retired,1612,cellular,aug,2,-1,unknown,primary,7,530,0,1
5381,64,retired,5966,cellular,jun,1,-1,unknown,secondary,22,983,0,1
2394,30,services,-143,cellular,may,1,-1,unknown,secondary,15,85,0,0
1575,31,services,182,cellular,aug,2,-1,unknown,secondary,20,231,0,0
1850,54,management,2895,cellular,feb,2,256,failure,secondary,9,20,1,0
5822,34,blue-collar,1207,unknown,may,1,-1,unknown,secondary,21,905,0,1
6345,28,blue-collar,97,unknown,may,1,-1,unknown,secondary,7,67,0,0
3836,45,blue-collar,700,telephone,may,4,-1,unknown,primary,13,29,0,0
3273,47,admin.,3480,cellular,apr,1,-1,unknown,secondary,16,443,0,1
7376,44,blue-collar,776,unknown,may,1,-1,unknown,secondary,29,306,0,0
5532,56,management,616,cellular,apr,1,83,success,tertiary,30,225,1,1
2418,58,unemployed,1625,cellular,feb,2,-1,unknown,secondary,5,286,0,1
759,49,blue-collar,361,unknown,jun,2,-1,unknown,primary,16,513,0,1
3148,30,management,119,cellular,jan,1,-1,unknown,tertiary,28,430,0,0
7321,33,admin.,69,cellular,may,2,-1,unknown,tertiary,4,77,0,0
1232,42,blue-collar,807,cellular,nov,1,-1,unknown,primary,19,1057,0,1
6360,44,management,3665,cellular,mar,1,-1,unknown,tertiary,17,325,0,0
4549,41,blue-collar,5291,unknown,may,3,-1,unknown,secondary,14,1423,0,1
1874,40,technician,822,cellular,jan,2,245,failure,secondary,29,155,3,0
2740,57,retired,0,cellular,may,1,363,failure,secondary,5,127,4,0
6105,31,technician,137,cellular,aug,14,-1,unknown,secondary,27,27,0,0
7086,55,housemaid,10,cellular,feb,3,-1,unknown,primary,4,174,0,0
1154,20,student,801,cellular,nov,2,-1,unknown,unknown,11,244,0,1
1204,36,admin.,1207,cellular,nov,2,-1,unknown,secondary,19,1792,0,1
3393,39,services,-311,cellular,may,2,345,other,secondary,6,55,2,0
2797,55,services,-40,unknown,may,2,-1,unknown,secondary,12,178,0,0
4384,26,admin.,712,unknown,may,1,-1,unknown,secondary,6,232,0,0
7355,35,management,6997,cellular,jul,1,-1,unknown,tertiary,9,1121,0,1
1147,49,management,1904,cellular,nov,2,-1,unknown,tertiary,17,131,0,0
1028,41,entrepreneur,8491,cellular,nov,1,-1,unknown,secondary,18,929,0,1
3072,45,admin.,5021,cellular,jan,1,-1,unknown,secondary,14,233,0,1
5894,45,admin.,153,cellular,aug,1,-1,unknown,secondary,5,277,0,1
999,35,management,1510,unknown,may,1,-1,unknown,tertiary,9,61,0,0
2625,34,management,9827,cellular,aug,4,-1,unknown,tertiary,13,871,0,1
2310,40,admin.,523,unknown,may,3,-1,unknown,secondary,8,598,0,0
2536,26,student,13107,cellular,may,2,-1,unknown,tertiary,27,112,0,0
1737,29,management,9407,cellular,may,6,-1,unknown,tertiary,4,267,0,1
3067,41,entrepreneur,663,cellular,jul,1,-1,unknown,secondary,24,1204,0,1
6662,35,blue-collar,159,cellular,may,1,-1,unknown,primary,12,826,0,1
6879,34,admin.,79,cellular,aug,1,92,success,tertiary,5,203,5,1
6437,74,retired,670,cellular,apr,5,-1,unknown,primary,23,266,0,1
4906,18,student,108,cellular,feb,1,183,success,unknown,9,92,1,1
4125,38,services,105,cellular,jul,2,-1,unknown,secondary,30,244,0,0
4537,28,management,730,cellular,mar,1,-1,unknown,tertiary,3,631,0,1
5140,53,self-employed,20,cellular,aug,2,-1,unknown,tertiary,7,218,0,0
2206,35,management,644,unknown,may,2,-1,unknown,tertiary,30,120,0,0
3859,46,management,5127,cellular,aug,1,-1,unknown,secondary,6,472,0,0
4786,26,blue-collar,-46,unknown,jun,7,-1,unknown,secondary,20,382,0,1
2458,39,blue-collar,1307,telephone,oct,1,-1,unknown,secondary,31,158,0,1
5046,59,entrepreneur,222,cellular,nov,1,-1,unknown,primary,18,97,0,0
2370,54,services,4482,unknown,may,2,-1,unknown,secondary,20,97,0,0
3762,31,technician,252,cellular,jun,3,-1,unknown,tertiary,8,107,0,1
1461,33,technician,8023,cellular,nov,1,105,failure,tertiary,30,107,3,0
169,52,technician,475,cellular,jul,3,-1,unknown,secondary,28,121,0,0
131,60,admin.,7336,cellular,mar,1,-1,unknown,secondary,31,494,0,0
3039,85,retired,12114,telephone,feb,2,-1,unknown,primary,12,165,0,1
3269,27,self-employed,10005,cellular,apr,3,271,failure,tertiary,14,163,2,0
208,38,management,413,cellular,oct,2,183,success,tertiary,13,252,3,1
2649,54,management,2819,cellular,aug,3,-1,unknown,tertiary,7,123,0,0
6197,34,admin.,64,cellular,jul,2,-1,unknown,tertiary,28,76,0,0
5826,30,services,637,cellular,may,5,-1,unknown,secondary,15,69,0,0
5348,34,management,158,cellular,jun,1,92,success,tertiary,9,190,9,1
6753,50,management,-6,unknown,may,2,-1,unknown,primary,19,92,0,0
3978,48,blue-collar,1513,cellular,jul,1,-1,unknown,secondary,17,1171,0,0
2123,25,blue-collar,-247,cellular,jul,1,-1,unknown,secondary,23,633,0,1
128,54,blue-collar,1895,cellular,apr,1,-1,unknown,primary,17,345,0,0
6128,31,management,10884,cellular,aug,3,98,success,tertiary,10,294,2,1
5109,31,management,0,cellular,aug,1,-1,unknown,secondary,11,720,0,1
219,30,admin.,255,cellular,jan,1,-1,unknown,secondary,27,143,0,1
5400,43,services,2478,cellular,jan,1,230,failure,secondary,28,347,1,0
2884,30,entrepreneur,2686,cellular,jul,3,-1,unknown,primary,15,808,0,1
2495,51,entrepreneur,-799,cellular,jul,3,-1,unknown,secondary,15,1001,0,1
5165,31,technician,271,cellular,may,1,-1,unknown,secondary,5,269,0,0
4905,58,retired,1230,cellular,may,1,87,failure,secondary,20,420,1,1
2991,35,entrepreneur,4872,cellular,may,3,-1,unknown,secondary,15,34,0,0
5184,76,retired,1492,telephone,nov,1,-1,unknown,primary,3,383,0,1
5197,35,services,-504,cellular,jul,1,-1,unknown,secondary,10,228,0,0
662,35,entrepreneur,1859,cellular,jul,2,-1,unknown,tertiary,14,227,0,0
3947,56,admin.,202,unknown,may,2,-1,unknown,primary,9,178,0,0
3283,48,blue-collar,0,unknown,jun,2,-1,unknown,primary,6,248,0,0
1519,37,admin.,597,cellular,jun,1,-1,unknown,secondary,2,395,0,1
3458,35,technician,518,cellular,apr,1,-1,unknown,secondary,30,616,0,1
5219,46,unemployed,2551,cellular,aug,2,-1,unknown,secondary,12,645,0,1
1186,37,self-employed,0,unknown,jun,1,-1,unknown,tertiary,6,143,0,0
6166,38,technician,6728,cellular,aug,4,-1,unknown,secondary,21,252,0,1
4604,41,management,0,cellular,aug,2,-1,unknown,secondary,6,438,0,0
6291,39,services,323,cellular,jun,2,188,failure,secondary,9,874,6,1
1032,32,admin.,51,cellular,jan,1,87,other,secondary,14,203,2,1
6343,60,retired,523,cellular,aug,3,-1,unknown,secondary,13,192,0,1
3177,46,blue-collar,7934,unknown,may,1,-1,unknown,primary,19,123,0,0
3362,56,management,-155,cellular,nov,1,-1,unknown,primary,17,282,0,0
2171,48,technician,113,cellular,jul,1,-1,unknown,tertiary,22,38,0,0
2016,32,services,689,cellular,jun,3,-1,unknown,secondary,16,162,0,1
6934,60,blue-collar,2090,cellular,may,2,-1,unknown,unknown,7,957,0,1
708,53,retired,1296,unknown,jun,1,-1,unknown,secondary,17,115,0,0
5068,55,services,283,unknown,may,1,-1,unknown,secondary,19,156,0,0
3501,28,student,196,cellular,jul,3,-1,unknown,secondary,2,423,0,1
2468,56,services,654,cellular,sep,1,-1,unknown,secondary,15,875,0,1
3009,33,blue-collar,215,cellular,apr,1,-1,unknown,secondary,15,166,0,0
4071,80,retired,997,cellular,oct,2,86,other,primary,29,746,1,1
3240,29,admin.,266,cellular,may,1,-1,unknown,secondary,6,540,0,1
596,33,management,296,cellular,jul,2,-1,unknown,tertiary,16,90,0,0
428,41,retired,-233,unknown,may,2,-1,unknown,primary,15,1156,0,1
6070,45,management,51,cellular,jul,8,-1,unknown,secondary,31,67,0,0
1383,42,management,7702,cellular,feb,2,-1,unknown,unknown,16,138,0,1
6023,43,unemployed,1854,cellular,apr,1,-1,unknown,secondary,30,323,0,1
4559,33,management,387,cellular,feb,5,-1,unknown,tertiary,6,17,0,0
851,34,services,-374,cellular,may,1,-1,unknown,secondary,11,672,0,1
4859,53,management,2679,cellular,nov,3,-1,unknown,tertiary,20,295,0,1
5374,58,retired,1241,cellular,aug,2,-1,unknown,primary,18,194,0,1
4621,35,blue-collar,154,unknown,may,4,-1,unknown,secondary,23,211,0,0
5313,36,admin.,746,cellular,nov,3,-1,unknown,secondary,17,581,0,0
4228,66,technician,0,cellular,feb,1,-1,unknown,secondary,6,751,0,1
5339,30,technician,0,cellular,jun,2,-1,unknown,tertiary,5,159,0,1
2539,37,management,203,cellular,oct,1,90,success,tertiary,21,759,5,1
4544,32,services,310,unknown,may,1,-1,unknown,secondary,6,144,0,0
2989,35,blue-collar,1147,telephone,may,1,-1,unknown,primary,7,29,0,0
5001,25,student,486,cellular,sep,3,199,failure,secondary,13,273,4,1
7298,20,student,130,telephone,may,3,-1,unknown,secondary,4,75,0,0
3899,39,blue-collar,167,cellular,may,1,-1,unknown,secondary,12,612,0,1
6786,31,admin.,307,unknown,may,1,-1,unknown,secondary,9,538,0,1
5741,51,housemaid,174,telephone,jul,3,-1,unknown,unknown,29,308,0,0
5128,45,blue-collar,2388,cellular,aug,2,-1,unknown,primary,11,317,0,0
6405,29,housemaid,417,cellular,jul,2,-1,unknown,primary,23,108,0,0
3966,37,technician,1762,cellular,apr,2,-1,unknown,secondary,16,334,0,1
2718,31,blue-collar,1406,cellular,apr,2,-1,unknown,secondary,13,1091,0,1
4429,46,entrepreneur,122,cellular,feb,2,1,failure,secondary,6,1047,7,0
1518,42,technician,541,cellular,feb,1,-1,unknown,secondary,5,656,0,1
2629,47,admin.,2601,cellular,sep,1,-1,unknown,secondary,24,261,0,1
1789,25,admin.,1871,cellular,sep,1,96,success,secondary,8,260,1,1
5295,47,management,372,cellular,jun,1,-1,unknown,tertiary,15,257,0,1
1058,55,management,384,telephone,feb,1,-1,unknown,primary,4,75,0,0
1828,43,blue-collar,794,cellular,may,3,-1,unknown,primary,13,38,0,0
1054,33,management,679,cellular,aug,2,-1,unknown,tertiary,5,1109,0,1
3748,44,self-employed,1196,cellular,aug,5,-1,unknown,tertiary,20,552,0,1
3703,36,blue-collar,561,unknown,jun,2,-1,unknown,secondary,9,198,0,0
358,27,management,2071,cellular,jun,1,-1,unknown,secondary,4,449,0,1
3331,55,blue-collar,3485,cellular,aug,4,-1,unknown,primary,18,625,0,1
687,41,admin.,1020,unknown,may,1,-1,unknown,secondary,19,882,0,1
919,48,admin.,112,cellular,aug,5,-1,unknown,secondary,18,139,0,0
3082,28,technician,227,cellular,apr,1,-1,unknown,secondary,30,278,0,1
3877,49,technician,-236,unknown,may,2,-1,unknown,secondary,26,204,0,0
1755,34,management,271,cellular,feb,1,94,success,tertiary,15,308,4,1
1246,57,management,350,telephone,may,3,-1,unknown,tertiary,4,87,0,0
4605,36,technician,962,cellular,may,1,-1,unknown,tertiary,8,568,0,1
3554,30,management,7,cellular,aug,1,164,other,tertiary,28,173,4,1
4646,45,admin.,0,cellular,aug,10,-1,unknown,secondary,19,145,0,0
4741,50,technician,416,unknown,jun,5,-1,unknown,secondary,5,494,0,1
6792,55,housemaid,4,cellular,nov,3,-1,unknown,primary,21,85,0,0
1013,51,blue-collar,955,cellular,dec,3,-1,unknown,secondary,17,221,0,1
4376,25,services,10,cellular,may,1,294,failure,secondary,7,51,1,0
1101,36,blue-collar,7051,cellular,jul,13,-1,unknown,secondary,15,106,0,0
6812,28,blue-collar,674,telephone,may,4,-1,unknown,primary,14,921,0,0
3850,57,retired,720,telephone,feb,4,-1,unknown,primary,17,202,0,1
2072,62,housemaid,1528,cellular,apr,1,-1,unknown,tertiary,14,496,0,1
4431,37,admin.,96,cellular,feb,1,182,success,secondary,5,102,3,0
716,56,technician,1181,cellular,jan,1,433,failure,tertiary,28,186,1,1
2534,32,blue-collar,225,cellular,apr,1,150,failure,secondary,17,574,1,1
652,31,technician,1166,unknown,jun,1,-1,unknown,tertiary,3,207,0,0
1810,33,services,7,unknown,may,1,-1,unknown,secondary,20,217,0,0
4982,31,management,5205,cellular,jun,2,-1,unknown,tertiary,9,529,0,1
1462,30,unknown,6929,cellular,nov,1,-1,unknown,unknown,19,341,0,0
2814,33,blue-collar,202,cellular,apr,1,-1,unknown,secondary,17,377,0,0
754,31,services,71,cellular,jul,2,-1,unknown,secondary,17,740,0,0
1626,40,blue-collar,1515,cellular,aug,1,-1,unknown,secondary,10,503,0,1
5259,39,admin.,728,cellular,oct,1,-1,unknown,secondary,18,222,0,1
957,34,management,369,cellular,aug,3,342,failure,secondary,2,868,4,1
6888,33,management,62,cellular,may,3,-1,unknown,tertiary,18,473,0,1
2610,56,management,230,unknown,may,4,-1,unknown,secondary,9,73,0,0
192,53,blue-collar,559,telephone,feb,5,-1,unknown,primary,9,16,0,0
306,31,management,459,cellular,aug,14,-1,unknown,tertiary,28,13,0,0
1631,37,management,1027,cellular,mar,1,152,success,tertiary,2,313,2,1
5675,28,technician,313,cellular,feb,2,-1,unknown,secondary,9,1183,0,1
